,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
KDM2A,-0.432978,-0.08343091,-0.045953013,-0.13465102,0.05199409,-0.24330884,0.027240172,-0.037034474,-0.34495565,-0.2811281,-0.02051945,0.11209171,-0.42703635,-0.07748926,-0.04001136,-0.12870936,0.05793574,-0.23736718,0.033181824,-0.031092823,-0.339014,-0.27518645,-0.014577799,0.118033364
MRPL57,0.22616631,0.032603744,0.1543432,0.072316885,0.013994871,0.27086458,-0.058349233,0.094299495,0.31694558,0.05779785,0.018941088,0.01598711,0.24073157,0.047169,0.16890846,0.086882144,0.028560128,0.28542984,-0.043783978,0.108864754,0.33151084,0.07236311,0.033506345,0.030552365
NOC3L,-0.07519346,-0.19994657,-0.26930737,-0.4948633,-0.61190844,-0.37787724,-0.37452543,-0.25694236,-0.3284998,0.04384034,-0.11664508,0.1703603,-0.09739772,-0.22215083,-0.29151165,-0.51706755,-0.6341127,-0.40008152,-0.3967297,-0.2791466,-0.35070407,0.021636076,-0.13884935,0.14815603
ESRRA,0.010529709,0.16468361,0.35562226,0.06697968,0.3310775,0.20983672,0.39591128,0.3918169,0.20640841,0.022404313,0.28622064,0.30367512,0.13879813,0.29295203,0.48389068,0.1952481,0.4593459,0.33810514,0.5241797,0.52008533,0.33467683,0.15067273,0.41448906,0.43194354
RHOD,0.12262815,-0.22102243,-0.074117996,0.027076725,0.28486797,0.21971387,-0.047959313,-0.02624805,0.015153367,0.18203916,-0.20346934,-0.24111106,0.032629915,-0.31102067,-0.16411623,-0.06292151,0.19486973,0.12971562,-0.13795754,-0.11624629,-0.07484487,0.09204092,-0.29346758,-0.3311093
COMMD1,-0.3510538,-0.3028421,-0.17165291,-0.45918503,-0.21682279,-0.024867741,-0.062249556,-0.08287715,-0.3604878,-0.29939198,0.22076236,-0.13274124,-0.4173813,-0.3691696,-0.2379804,-0.5255125,-0.28315026,-0.09119522,-0.12857702,-0.14920463,-0.42681527,-0.36571947,0.15443489,-0.19906873
RAPH1,-0.32981178,0.13059765,0.4972565,-0.12625846,0.45852816,-0.40938985,-0.4463523,0.317749,-0.27420264,0.78504306,0.11607247,0.6082533,-0.40679032,0.05361913,0.42027795,-0.20323698,0.38154966,-0.48636836,-0.5233308,0.24077047,-0.35118115,0.70806456,0.03909395,0.5312748
MTX1,-0.16955397,-0.46281046,-0.21965216,-0.37653267,-0.13339737,-0.12684616,-0.30716652,-0.1533544,-0.13699375,-0.32738307,-0.30318975,-0.43384275,-0.2051728,-0.4984293,-0.255271,-0.41215152,-0.16901621,-0.162465,-0.34278536,-0.18897325,-0.17261258,-0.3630019,-0.3388086,-0.4694616
ADCY5,-0.79356414,-0.24003877,0.12731397,-0.881153,-0.8351641,-0.2509835,-1.0736257,-1.0396295,-1.1027973,-1.304596,0.39383468,-0.9807682,-0.93486136,-0.381336,-0.013983265,-1.0224502,-0.97646135,-0.39228076,-1.2149229,-1.1809267,-1.2440945,-1.4458932,0.25253743,-1.1220654
PARP14,0.17910562,0.00086521724,0.21501313,-0.47477928,0.21054466,0.25801057,0.7782948,-0.049284723,-0.3501072,0.46338847,0.36853784,0.12035361,0.15411462,-0.024125783,0.19002213,-0.49977028,0.18555366,0.23301956,0.7533038,-0.074275725,-0.3750982,0.43839747,0.34354684,0.09536261
CYSLTR1,0.13134597,0.122786775,0.25856423,-0.050466437,-0.053633805,-0.37917927,0.35683477,-0.06103993,-0.06377468,-0.16669483,0.4086925,0.17204253,0.10669344,0.09813424,0.2339117,-0.075118974,-0.078286335,-0.4038318,0.33218223,-0.085692465,-0.088427216,-0.19134736,0.38403997,0.14739001
PARP15,-0.64835566,-0.11316017,0.37828326,-0.16082619,-0.06560435,-0.16513619,-0.20203578,-0.15566546,-0.041017435,0.1533523,0.5164534,0.3146965,-0.86417073,-0.32897523,0.16246821,-0.37664124,-0.2814194,-0.38095123,-0.41785085,-0.37148052,-0.25683248,-0.062462747,0.30063832,0.09888144
CKS1B,0.10431804,-0.088008314,-0.19554384,0.04518895,0.044348657,0.30608475,-0.24102251,0.1574088,0.14203466,0.23436096,-0.24924362,-0.079532854,0.013697065,-0.17862928,-0.28616482,-0.045432024,-0.046272315,0.21546379,-0.3316435,0.06678783,0.051413693,0.14374,-0.33986458,-0.17015383
AHSA2P,-0.30709773,-0.033552993,0.23930894,-0.10808095,-0.29048565,-0.380903,0.12638162,-0.14465854,-0.1421461,-0.042493187,-0.2508638,0.2413536,-0.32733905,-0.0537943,0.21906763,-0.12832226,-0.31072694,-0.40114433,0.106140316,-0.16489984,-0.1623874,-0.06273449,-0.2711051,0.2211123
ABLIM3,-0.07845616,-0.32681024,-0.09975439,-0.07393803,-0.5255189,-0.11768674,0.04106429,-0.3220674,-0.21951607,-0.38880885,0.012848997,-0.3323109,-0.012571186,-0.26092526,-0.033869416,-0.008053049,-0.45963392,-0.051801763,0.10694927,-0.25618243,-0.15363109,-0.32292387,0.07873397,-0.2664259
MAB21L3,0.43086022,-0.090510935,0.43678662,-0.05637884,0.2880533,0.1259939,-0.21465115,-0.23786838,-0.38080698,0.07555696,-0.024900103,0.065393366,0.43019348,-0.09117769,0.43611988,-0.05704559,0.28738657,0.12532714,-0.2153179,-0.23853514,-0.38147372,0.07489021,-0.025566854,0.06472661
MFSD4B,-0.55535823,-0.30655864,-0.057855718,-0.32622248,-0.26494846,-0.32902652,-0.36937344,-0.26304805,-0.36288568,-0.36835757,-0.005780246,-0.12412369,-0.55871046,-0.30991083,-0.061207917,-0.32957467,-0.26830065,-0.33237872,-0.37272564,-0.26640025,-0.36623788,-0.37170976,-0.009132445,-0.12747589
VANGL1,-0.38735723,0.08885667,-0.17562687,-0.08592056,-0.5348006,-0.06369753,-0.75172985,-0.21966876,-0.6712532,-0.73307854,-0.07610428,0.04425918,-0.44974795,0.026465949,-0.23801759,-0.14831127,-0.59719133,-0.12608825,-0.8141206,-0.2820595,-0.73364395,-0.7954693,-0.138495,-0.01813154
GLRX,0.5646742,-0.03226674,-0.077088304,0.31863412,-0.06428694,0.47846562,0.31069672,-0.26418087,0.35133043,0.20096648,0.15215139,-0.12458403,0.5465298,-0.05041112,-0.09523269,0.30048975,-0.082431324,0.46032125,0.29255235,-0.28232524,0.33318606,0.1828221,0.134007,-0.1427284
IQCB1,-0.15128163,-0.24680598,-0.2988067,0.11249347,-0.94239056,-0.4759887,-0.331551,-0.30976027,-0.7691248,-0.30551592,-0.28734192,-0.39283028,-0.12327251,-0.21879686,-0.27079758,0.14050259,-0.91438144,-0.44797957,-0.30354187,-0.28175116,-0.7411157,-0.2775068,-0.2593328,-0.36482117
SYT12,-0.2824764,-1.1073059,-0.7518406,-0.64063966,-1.0722132,-0.31980848,-0.9834046,-1.1504147,-0.9485286,-0.66769373,-1.4342082,-1.4600317,-0.33422205,-1.1590515,-0.80358624,-0.6923853,-1.1239588,-0.37155414,-1.0351502,-1.2021604,-1.0002742,-0.7194394,-1.4859538,-1.5117774
GOLGB1,-0.15802161,-0.44636223,0.22165337,-0.10875146,-0.26001912,-0.13683519,-0.36410466,0.056132786,-0.32511756,0.15613084,-0.23947337,0.18890437,-0.21918266,-0.50752324,0.16049233,-0.1699125,-0.32118016,-0.19799623,-0.4252657,-0.0050282516,-0.3862786,0.094969794,-0.3006344,0.12774333
SLC2A14,-0.064662345,0.559726,1.4631925,0.95326513,-0.22699718,0.019460123,0.7050143,0.7104238,0.6686953,0.31782082,1.0106432,0.84772176,0.02277977,0.6471681,1.5506346,1.0407072,-0.13955507,0.10690224,0.7924564,0.7978659,0.7561374,0.40526295,1.0980854,0.93516386
GPR137,-0.4257771,-0.31696758,0.060777042,-0.05319981,-0.10190552,-0.25390097,0.27566704,-0.029069467,-0.22870673,-0.36394086,-0.5275514,-0.3287833,-0.4901389,-0.38132936,-0.0035847463,-0.11756159,-0.1662673,-0.31826276,0.21130526,-0.09343126,-0.29306853,-0.42830265,-0.5919132,-0.39314508
MMRN2,0.37441215,0.6338271,0.3266338,0.5095418,0.29786935,0.35456187,0.3365133,0.6589457,0.3004801,0.25771797,-0.059261955,0.3388772,0.3786579,0.63807285,0.33087957,0.51378757,0.3021151,0.35880762,0.34075907,0.66319144,0.30472586,0.26196373,-0.055016186,0.34312296
MZT2A,-0.08516923,-0.13752653,0.09278083,0.06340315,0.18594216,0.27792132,0.05709679,0.20267035,0.08473549,-0.32835624,-0.35754853,-0.0567393,-0.069919914,-0.12227721,0.10803015,0.07865247,0.20119147,0.29317063,0.072346106,0.21791966,0.09998481,-0.31310692,-0.34229922,-0.04148998
ZNF449,0.25521126,-0.30966094,0.23488322,-0.2946659,-0.02089881,0.07240532,-0.48771137,-0.07288577,-0.1715571,0.095133774,-0.0864828,0.39941618,0.29572335,-0.26914886,0.2753953,-0.25415382,0.019613264,0.11291739,-0.44719929,-0.032373693,-0.13104503,0.13564585,-0.045970727,0.43992826
ZBTB21,0.40067747,-0.07481763,0.17566018,0.5633665,-0.28424272,0.47375637,0.21524782,-0.13681103,0.12763536,0.31543636,0.053916436,-0.13682917,0.25837287,-0.21712223,0.03335558,0.42106187,-0.42654732,0.33145177,0.072943226,-0.27911562,-0.0146692395,0.17313176,-0.08838816,-0.27913377
STOX2,0.2935713,0.14782456,0.02126365,0.768217,-0.21286964,0.61285377,-0.38192913,-0.55760247,-0.27910712,-0.41785643,-0.22589731,-0.3401574,0.29384607,0.14809933,0.021538433,0.7684918,-0.21259487,0.61312854,-0.38165435,-0.5573277,-0.27883235,-0.41758165,-0.22562253,-0.3398826
MAP3K11,-0.0059161806,0.14857864,0.28163454,0.16821301,0.62735623,0.10116087,0.2846021,0.327962,0.17154486,0.20734929,0.20802641,0.092646495,-0.020408012,0.13408682,0.2671427,0.15372118,0.6128644,0.086669035,0.27011028,0.31347018,0.15705304,0.19285746,0.19353458,0.07815466
TRIB1,-0.308018,0.022281958,0.15400247,0.17296226,-0.09454581,-0.18983392,0.16824894,-0.05147525,0.16116944,-0.39832973,0.1940504,-0.008026628,-0.32741886,0.0028811079,0.13460162,0.15356141,-0.11394666,-0.20923477,0.14884809,-0.0708761,0.14176859,-0.41773057,0.17464955,-0.027427478
C1QB,0.09103829,-2.1350746,-1.4837095,-1.6534375,-1.4188231,-0.18105069,-0.69031763,-1.5331686,-2.0464683,-0.18656707,-1.5920054,-1.3618848,0.10011794,-2.125995,-1.4746298,-1.6443578,-1.4097434,-0.17197104,-0.681238,-1.5240889,-2.0373886,-0.17748742,-1.5829257,-1.3528051
C1QA,0.08207646,-1.5488479,-1.1344932,-1.5036286,-1.3738084,-0.23040986,-0.9824255,-1.0396672,-1.3904337,-0.57841635,-1.3308905,-1.2561468,0.11377263,-1.5171517,-1.102797,-1.4719324,-1.3421122,-0.19871369,-0.9507293,-1.007971,-1.3587375,-0.54672015,-1.2991943,-1.2244506
OLR1,-0.6931885,-1.7080851,-0.63431007,-0.020853968,-1.2408576,-0.6635363,-0.6197038,-1.7703121,-1.0466058,-1.1211375,-1.388088,-1.2072091,-0.80168086,-1.8165774,-0.74280244,-0.12934634,-1.34935,-0.7720287,-0.7281962,-1.8788044,-1.1550982,-1.2296299,-1.4965804,-1.3157015
DAG1,-0.50451493,-0.03511392,0.011458099,-0.20853281,-0.014349232,-0.26301554,0.060918555,0.004204631,-0.40347666,-0.34335437,0.20162652,0.09268614,-0.4385019,0.030899134,0.07747115,-0.14251976,0.05166382,-0.19700249,0.12693161,0.070217684,-0.33746362,-0.2773413,0.26763958,0.15869918
DAB1,0.24741696,0.7175032,0.6859035,0.5314472,-0.019516815,0.602317,0.19606759,0.6321668,0.087069765,-0.34868905,0.83651465,0.96755457,0.23149477,0.701581,0.6699813,0.515525,-0.035439,0.5863948,0.1801454,0.6162446,0.07114758,-0.36461124,0.82059246,0.9516324
ARV1,-0.23551169,-0.23131125,-0.0840136,-0.06450922,-0.11611357,-0.23929626,-0.21590292,-0.1500172,-0.5186118,0.12804063,0.009299916,-0.24643476,-0.30851126,-0.3043108,-0.15701316,-0.13750878,-0.18911314,-0.31229582,-0.2889025,-0.22301677,-0.5916113,0.055041067,-0.06369964,-0.31943431
NAA20,-0.18350434,-0.10203485,-0.20876081,-0.15100986,-0.25689548,-0.026945148,-0.072272606,-0.1301029,-0.098751836,-0.17166525,0.20702049,-0.12918845,-0.18624195,-0.104772456,-0.21149842,-0.15374747,-0.2596331,-0.029682755,-0.07501021,-0.13284051,-0.10148944,-0.17440286,0.20428288,-0.13192606
MICOS10,-0.4615962,-0.28795534,-0.36829743,-0.38900137,-0.16160198,-0.36341465,-0.37888318,-0.17568797,-0.51241386,-0.44163907,0.02200929,-0.19432661,-0.43398628,-0.26034543,-0.3406875,-0.36139145,-0.13399206,-0.33580473,-0.35127327,-0.14807805,-0.48480394,-0.41402915,0.0496192,-0.1667167
EHBP1L1,-0.80485904,-0.2193952,-0.1013505,0.023771133,-0.19489649,-0.30671057,-0.16428903,-0.22435898,0.07135171,-0.2443609,-0.06288902,0.25455612,-0.33450156,0.25096226,0.369007,0.4941286,0.275461,0.1636469,0.30606845,0.2459985,0.5417092,0.22599658,0.40746847,0.7249136
THAP2,-0.075390734,0.10128645,-0.0019097953,-0.5059324,-0.010959359,0.30349392,-0.3867297,0.12984218,-0.14337052,0.49123213,0.11379814,0.33172625,-0.09271729,0.08395989,-0.019236349,-0.5232589,-0.028285911,0.28616735,-0.40405625,0.11251563,-0.16069707,0.47390556,0.09647159,0.3143997
RNF26,-0.28258628,-0.27833003,-0.31411788,-0.24126264,-0.39215103,-0.12887023,-0.016589798,-0.19701344,-0.25052056,-0.5202781,-0.20696427,-0.54831874,-0.34712112,-0.34286487,-0.37865275,-0.30579752,-0.4566859,-0.19340509,-0.081124656,-0.26154828,-0.31505543,-0.58481294,-0.27149913,-0.6128536
PPP1R14B,-0.4930956,-0.701171,-0.5815326,-0.7954601,-0.55356497,-0.4544175,-0.5396543,-0.5615006,-0.3744949,-0.70810676,-0.65306145,-0.83679813,-0.46877196,-0.67684734,-0.55720896,-0.77113646,-0.5292413,-0.43009385,-0.5153307,-0.53717697,-0.35017127,-0.6837831,-0.6287378,-0.8124745
ZNRD2,0.0021576271,-0.5697064,-0.28409675,-0.31799588,-0.11952356,-0.17228407,-0.19230208,-0.34391242,-0.17706378,-0.3784102,-0.51331747,-0.38885045,0.0072866045,-0.5645774,-0.27896777,-0.3128669,-0.11439458,-0.16715509,-0.1871731,-0.33878344,-0.1719348,-0.3732812,-0.5081885,-0.38372147
SMARCC1,-0.414975,-0.32305738,-0.23176256,-0.29314902,-0.63541025,-0.4419758,-0.37297133,-0.21946475,-0.5873997,-0.45007405,-0.1435751,-0.17892979,-0.42821532,-0.33629772,-0.24500288,-0.30638936,-0.6486506,-0.45521614,-0.38621166,-0.23270507,-0.60064006,-0.46331438,-0.15681542,-0.19217011
ZNF417,0.03233655,-0.1474259,-0.008844207,0.14463799,-0.027515182,-0.3750632,0.15288322,0.142123,-0.03989874,-0.508541,-0.32329968,-0.1985054,-0.017431118,-0.19719358,-0.058611877,0.094870314,-0.07728285,-0.42483088,0.10311554,0.092355326,-0.08966641,-0.55830866,-0.37306735,-0.24827307
PTPRM,-0.6996192,-0.61046225,-0.19271028,-0.18434834,-0.44448966,-0.5762101,-0.13897254,-0.3191605,-0.78102183,-0.56804305,-0.5711589,-0.35722008,-0.64440167,-0.5552448,-0.1374928,-0.12913087,-0.38927218,-0.52099264,-0.08375506,-0.26394302,-0.7258043,-0.5128256,-0.5159414,-0.3020026
FKBP2,0.06817267,-0.016623996,0.00077457196,0.0012991396,0.1262595,0.22478347,0.18639609,0.1815786,0.31554714,0.15469632,-0.1427978,-0.08647812,-0.055589862,-0.14038652,-0.12298796,-0.12246339,0.0024969727,0.10102093,0.06263356,0.057816073,0.1917846,0.030933782,-0.26656032,-0.21024066
VEGFB,-0.28062287,-0.30958962,-0.23739772,-0.4762471,-0.23609938,-0.11304509,-0.23883124,-0.12388218,-0.18416332,-0.15191653,-0.47475433,-0.32282916,-0.1369027,-0.16586946,-0.09367755,-0.33252692,-0.09237921,0.030675076,-0.09511107,0.019837983,-0.040443152,-0.008196369,-0.33103418,-0.17910899
PEAK1,-1.2565944,-1.0863644,-0.4132275,-0.52640396,-0.9247014,-1.4871912,-1.4417201,-0.7101438,-1.5785635,-0.8016761,-0.29460323,-0.94258726,-1.2893249,-1.1190948,-0.44595796,-0.5591344,-0.95743185,-1.5199217,-1.4744506,-0.74287426,-1.6112939,-0.83440655,-0.3273337,-0.9753177
TNFRSF10D,-1.1342082,-0.9137814,-0.5745905,-1.0505127,-0.9197404,-0.8568323,-1.0119134,-0.7238771,-1.2963274,-0.80588657,-0.650907,-0.5462239,-1.1939771,-0.97355026,-0.63435936,-1.1102816,-0.97950923,-0.9166012,-1.0716823,-0.7836459,-1.3560963,-0.8656554,-0.71067584,-0.60599273
MST1,1.1711645,1.1613694,1.4361778,1.2377105,1.2079698,1.2587315,1.4976237,1.3374763,1.6826049,1.2946645,0.6720441,1.1032443,1.1079898,1.0981947,1.3730031,1.1745358,1.1447951,1.1955568,1.434449,1.2743015,1.6194302,1.2314898,0.6088694,1.0400696
TNFRSF10C,0.02160239,0.32756352,0.26531404,0.05310172,0.060323026,0.096985385,0.30268943,0.29937848,-0.11656752,-0.30963704,0.509009,0.20256732,-0.022219209,0.28374192,0.22149244,0.009280119,0.016501427,0.053163785,0.25886783,0.25555688,-0.16038913,-0.35345864,0.4651874,0.15874572
GMPPB,-0.050778884,-0.02314359,-0.15196328,0.21435055,0.38492516,0.009061764,0.02074237,-0.079629324,-0.09164078,0.22351462,0.04628018,-0.11681002,-0.06862299,-0.040987693,-0.16980739,0.19650644,0.36708105,-0.008782341,0.0028982647,-0.09747343,-0.10948488,0.2056705,0.028436074,-0.13465412
MOB1B,-0.46549803,-0.12302939,0.056337573,-0.40347484,-0.4377833,-0.2870894,-0.5477803,-0.29064342,-0.7145305,-0.1486962,0.045079913,0.18668416,-0.45528677,-0.11281814,0.066548824,-0.39326358,-0.42757204,-0.27687815,-0.53756905,-0.28043216,-0.7043193,-0.13848494,0.05529117,0.19689542
ZNF622,-0.5380049,-0.78952426,-0.5591028,-0.36653516,-0.4256749,-0.38246956,-0.25329775,-0.5457672,-0.46742263,-0.44123873,-0.16932113,-0.570366,-0.5849196,-0.83643895,-0.6060175,-0.41344982,-0.47258955,-0.42938423,-0.30021244,-0.5926819,-0.5143373,-0.4881534,-0.21623582,-0.6172807
SNX33,-0.47515845,-0.22374998,-0.11376645,-0.17712103,0.030026916,-0.15191238,0.23367864,-0.07286004,-0.029073324,-0.16205777,-0.31688857,-0.21470985,-0.5150951,-0.26368663,-0.1537031,-0.21705768,-0.009909734,-0.19184902,0.19374199,-0.112796694,-0.069009975,-0.20199442,-0.35682523,-0.2546465
NABP1,-0.6001206,-0.76878196,-0.34739715,-0.4103847,-0.5354644,-0.4731539,0.05976028,-0.583615,-0.5223489,-0.4243788,-0.24765968,-0.41612482,-0.71121216,-0.8798735,-0.45848867,-0.52147627,-0.6465559,-0.58424544,-0.051331244,-0.69470656,-0.6334404,-0.53547037,-0.3587512,-0.5272163
CHD2,-0.27673045,0.35547072,-0.14073475,0.098973714,0.13686308,-0.1853558,0.5035137,-0.17173353,0.18303256,-0.2904941,-0.1988494,-0.09034616,-0.3511026,0.28109857,-0.2151069,0.024601564,0.062490933,-0.25972795,0.42914155,-0.24610567,0.10866041,-0.36486626,-0.27322155,-0.1647183
CCDC106,-0.23517494,-0.12735365,0.078328274,0.0896097,0.3565801,-0.10449854,0.18833445,0.17647675,0.26653188,0.08613995,-0.30645427,0.15281476,-0.23656833,-0.12874705,0.07693488,0.088216305,0.3551867,-0.105891936,0.18694106,0.17508335,0.26513848,0.084746554,-0.30784768,0.15142137
CEP83,-0.19360285,-0.5189814,-0.008885444,-0.45947614,-0.41723093,0.22642106,-0.34829593,-0.04829205,-0.42869604,-0.6841725,0.7360386,0.3363638,-0.15438296,-0.4797615,0.030334443,-0.42025626,-0.37801105,0.26564094,-0.30907604,-0.009072162,-0.38947615,-0.64495265,0.77525854,0.37558368
SULT1B1,0.49055767,0.34896576,0.6686344,0.4845365,0.49822822,0.36654136,0.12681738,0.4092687,0.46592414,0.5473197,0.44288963,0.66205853,0.4832489,0.34165698,0.66132563,0.47722772,0.49091944,0.35923257,0.11950858,0.40195993,0.45861536,0.5400109,0.43558085,0.65474975
NUDT4,-0.39835852,-0.37628466,-0.3255335,-0.24482729,-0.35203296,-0.6361905,-0.2652611,-0.3453349,-0.45083472,-0.4463352,-0.36323214,-0.26424834,-0.31077462,-0.28870076,-0.23794962,-0.1572434,-0.26444906,-0.5486066,-0.17767723,-0.257751,-0.36325085,-0.3587513,-0.27564824,-0.17666446
PC,0.44422045,-0.26085794,-0.21834224,0.7028225,0.47719538,0.28422418,0.21829692,-0.5509585,0.8199269,0.15806516,-0.54802066,-0.4022484,0.48258007,-0.22249833,-0.17998263,0.74118215,0.515555,0.3225838,0.25665653,-0.5125989,0.85828656,0.19642477,-0.509661,-0.3638888
UGT2A1,0.62892306,0.121638834,-0.18574797,0.048982672,0.47608685,0.13938496,0.44209087,-0.18346025,-0.12953784,0.58276135,0.1951344,0.19369532,0.53782594,0.03054174,-0.27684507,-0.04211442,0.38498977,0.04828786,0.35099378,-0.27455735,-0.22063494,0.49166426,0.10403731,0.10259823
SCAI,-0.46184278,-0.08144812,-0.01510324,-0.7933584,-0.325623,-0.45508006,-0.04289175,0.40667516,0.04531287,-0.67597246,-0.7177583,-0.7406075,-0.48633704,-0.10594237,-0.03959749,-0.8178526,-0.35011727,-0.47957432,-0.067386,0.3821809,0.02081862,-0.7004667,-0.7422525,-0.76510173
NMNAT1,-0.44961515,0.060181197,-0.10950534,-0.39174303,0.06092966,-0.14156465,-0.14205489,0.21303424,-0.32770714,-0.23864405,0.50426775,0.21868949,-0.4180433,0.091753066,-0.077933475,-0.36017117,0.09250153,-0.10999279,-0.11048302,0.24460611,-0.29613528,-0.20707218,0.5358396,0.25026137
SLC19A1,0.24647477,0.5553517,0.31514615,0.6824881,0.5392808,0.72854894,0.8652213,0.6086481,0.5608463,0.15464844,0.4263212,0.44132912,0.21389139,0.5227683,0.28256276,0.6499047,0.5066974,0.6959656,0.83263797,0.57606477,0.528263,0.12206505,0.39373782,0.40874574
RCE1,-0.40636352,0.07747496,-0.236943,-0.52927065,0.06200254,-0.16708368,0.024250746,-0.012901639,-0.5714955,-0.4613468,-0.4470131,0.082137495,-0.411695,0.07214348,-0.24227448,-0.5346021,0.056671064,-0.17241515,0.01891927,-0.018233115,-0.57682693,-0.4666783,-0.4523446,0.076806016
UQCRH,-0.3766687,-0.54374987,-0.49635407,-0.6577399,-0.40074995,-0.2648973,-0.4967218,-0.47008973,-0.49527618,-0.43368134,-0.2947749,-0.5461368,-0.2534981,-0.42057928,-0.3731835,-0.53456926,-0.27757937,-0.1417267,-0.37355122,-0.34691915,-0.3721056,-0.31051075,-0.1716043,-0.4229662
EIF1AX,0.03364652,-0.117732316,0.050744507,-0.14696719,-0.27031627,-0.27781123,-0.16727252,-0.082260944,-0.12688783,-0.076597795,0.1368149,0.19188142,0.004175201,-0.14720364,0.021273188,-0.17643851,-0.29978758,-0.30728254,-0.19674385,-0.11173226,-0.15635915,-0.10606912,0.107343584,0.1624101
BCLAF3,-0.47742593,-0.21669552,0.2397114,-0.24768622,-0.13534671,-0.21514943,-0.24772789,0.0077452473,-0.34134808,-0.086642586,0.4477155,-0.033419054,-0.47376552,-0.2130351,0.24337181,-0.24402581,-0.1316863,-0.21148902,-0.24406748,0.0114056505,-0.33768767,-0.08298218,0.4513759,-0.02975865
PSMD1,-0.50381076,-0.4930922,-0.25495005,-0.44269907,-0.17006542,-0.30921304,-0.16025,-0.33500814,-0.5095151,-0.3089177,-0.16633762,-0.31630573,-0.5004289,-0.4897104,-0.25156823,-0.43931726,-0.16668358,-0.30583122,-0.15686816,-0.33162633,-0.50613326,-0.30553588,-0.16295579,-0.3129239
ADGRG2,-0.53198576,0.30714473,0.044117045,-0.587221,-0.059117187,-0.311025,0.0675311,-0.104634665,-0.28874743,-0.34628862,0.119055964,-0.04492779,-0.5157705,0.32336,0.060332306,-0.57100576,-0.042901926,-0.29480973,0.083746366,-0.0884194,-0.27253217,-0.33007336,0.13527122,-0.028712528
SUSD5,-1.0254525,-1.3399954,-1.2989949,-0.9696095,-1.5903503,-1.2243668,-0.68622404,-1.4821297,-2.0405133,-1.5075216,-1.7652962,-1.3756983,-0.95409185,-1.2686347,-1.2276342,-0.89824885,-1.5189896,-1.1530061,-0.6148634,-1.410769,-1.9691526,-1.4361609,-1.6939355,-1.3043376
HEG1,-1.4690205,-1.9161304,-1.4371713,-0.9883411,-1.4877628,-1.5008354,-1.4265987,-2.2446945,-2.2130048,-1.9267834,-1.5481405,-1.7134407,-1.4624785,-1.9095885,-1.4306294,-0.9817991,-1.4812208,-1.4942935,-1.4200567,-2.2381525,-2.2064629,-1.9202415,-1.5415986,-1.7068987
C11orf80,-0.05725263,0.33477548,0.17922322,-0.07288937,0.38776252,0.107814305,0.17062798,0.40261886,-0.03441084,0.21921691,0.4034898,0.5502317,-0.018209282,0.3738188,0.21826658,-0.033846024,0.42680585,0.14685765,0.20967133,0.4416622,0.0046325065,0.25826025,0.44253314,0.58927506
TOMM20,-0.17413746,-0.11551088,-0.059874665,-0.17447826,-0.25281814,-0.23131308,-0.24226108,-0.07607376,-0.21971838,-0.2131582,0.062940694,-0.03704224,-0.17114589,-0.11251931,-0.05688309,-0.17148669,-0.24982657,-0.22832151,-0.23926951,-0.07308219,-0.21672681,-0.21016663,0.06593227,-0.034050666
AGFG1,-0.2894136,-0.20841303,0.072934486,-0.048677105,-0.0051460997,-0.39531404,-0.1723587,0.037546366,-0.40059978,-0.20380585,0.2738831,-0.025214123,-0.3009005,-0.21989994,0.061447587,-0.060164005,-0.016633,-0.40680093,-0.18384561,0.026059467,-0.41208667,-0.21529275,0.26239622,-0.036701024
STAT5B,-0.097786106,0.034672435,0.32341054,-0.09761039,0.04080398,0.07919336,0.022074189,0.17613587,0.10438265,-0.108195,-0.15587561,0.17072473,-0.05720608,0.07525246,0.36399058,-0.057030365,0.081384,0.11977339,0.06265421,0.2167159,0.14496267,-0.06761497,-0.11529558,0.21130475
CNP,-0.30703968,-0.108870246,-0.1255583,-0.1575872,0.13206519,-0.2422214,-0.008920057,0.008999042,-0.14454341,-0.2136545,-0.11657441,-0.14639154,-0.27671322,-0.07854379,-0.095231846,-0.12726074,0.16239165,-0.21189494,0.021406397,0.039325498,-0.11421695,-0.18332805,-0.08624795,-0.116065085
JUP,-0.17006455,0.28327775,0.24937752,0.23665813,0.31569293,0.04443114,0.19697125,0.49827442,0.37491196,-0.19130535,0.27751562,0.22644167,-0.20357206,0.24977025,0.21587002,0.20315063,0.28218544,0.010923635,0.16346374,0.46476692,0.34140447,-0.22481287,0.24400812,0.19293416
EIF1,-0.38011792,-0.41714677,-0.37130174,-0.39994127,-0.49788064,-0.44134158,-0.26473936,-0.3571996,-0.45013812,-0.4526881,-0.2537844,-0.4118901,-0.34601042,-0.38303927,-0.33719423,-0.36583376,-0.46377313,-0.40723407,-0.23063186,-0.3230921,-0.41603062,-0.4185806,-0.21967688,-0.37778258
ENDOV,-0.7323965,0.0029532246,0.022460775,-0.14932843,-0.10606749,-0.13897009,-0.13536806,-0.3013785,-0.25585675,-0.53375006,0.004721362,-0.2595138,-0.6994668,0.03588289,0.05539044,-0.11639876,-0.07313783,-0.106040426,-0.1024384,-0.26844883,-0.2229271,-0.5008204,0.03765103,-0.22658414
