,control0,perturbed0
LCK,0.019919233,0.2561889
COL18A1,0.24045727,1.0502964
RBM10,-0.26616672,0.2294803
ADGRG3,-0.1282105,-0.35268813
TCHHL1,-0.0016551428,-0.0037668587
RPL35A,-0.06532047,0.22727695
RGS7,-0.19965751,-0.13422886
SLC25A18,-0.27951312,0.6790826
ZNF721,0.12259945,0.015213221
TCEAL7,0.30363905,0.35168064
C11orf54,0.2211956,0.010636523
CEP63,0.054825094,0.2906069
WFDC10B,-0.011151372,0.0018028552
SRPRA,-0.15937343,-0.2547146
OTOP3,-0.0011867998,-0.004007483
EWSR1,-0.26408532,0.15434077
ODF3L1,0.052112315,0.01626679
HMGN4,-0.10851295,-0.44625086
SPATA13,0.13166577,0.4077036
GJC1,0.046298668,0.58398205
NPM1P14,-0.0018611375,0.015071678
SOX1,-0.0047993897,0.0034813597
CNOT10,-0.05543901,-0.30513138
MTA1,-0.21071301,0.01009129
ZNF662,-0.11758064,-0.46938324
CADM1,-0.37306198,-0.3563996
ZNF320,-0.0944901,-0.30575097
C12orf60,-0.043017313,-0.12715517
PYCR1,0.13184008,-0.18041345
NAA38,-0.29611853,-0.38501137
SPNS2,-0.68147033,-0.68254447
MCEMP1,-0.18882091,-0.08660868
TPM3P8,-0.011329598,-0.023118597
SLC8A1,-0.052692633,0.009749796
OR1G1,0.0,0.0
SLC25A21,-0.271045,-0.43512407
OTOP2,-0.0015808884,-0.0060033845
CYLC1,-0.0003711745,0.001621945
PCP4,-0.0018730571,0.0427955
ABAT,1.2026169,0.9618732
SLC25A10,-0.32101887,-0.3969027
CAMK1D,0.0043258914,0.056079417
RGPD6,-0.16829894,0.65934604
FAM133CP,-0.11059808,-0.3751569
LYSMD4,-0.3786126,-0.29624724
WBP2NL,-0.05280059,-0.21862629
IGSF5,-0.014850592,-0.0001454167
NKX2-5,0.00017963604,0.009328307
AFMID,0.01289668,0.44000712
GAS6,0.36217147,0.64910823
FREM3,-0.0007123147,0.0077168597
NEB,0.35481235,0.3515703
BEGAIN,-0.30436042,-0.2777402
GPC6,0.12848547,-0.6307305
ARHGEF37,-0.16613452,-0.6015654
FAM43B,-0.27660045,-0.22413683
CSMD1,-0.15167874,0.20580292
OR2A3P,-0.006890388,0.037964165
CALHM3,-0.02167856,-0.011804275
PTGDR2,0.041838493,-0.07006173
CEP57L1,0.08837084,0.5119429
RIPPLY3,-0.09655795,-0.18733191
PRORY,-0.008111802,-0.010320781
GPR19,0.023992298,0.015255206
GJD3,-0.022114588,0.044736497
RABIF,-0.39007807,-0.5633425
TMEM119,0.34357622,0.09756604
FANCF,-0.20583399,-0.14373331
CALN1,-0.013235553,0.2103831
POM121L1P,-0.0066374457,0.0021284455
GABRR3,-0.007945012,-0.010636477
C2CD4C,-0.043539435,0.16118404
CHST6,-0.47592038,-0.44407403
HSP90AB3P,-0.037178203,0.017522506
POTEC,0.008803167,-0.03653667
RUVBL2,-0.23265326,-0.2430382
GDPGP1,-0.039856274,0.6986265
CTNNA3,0.37045947,-0.3537446
RIMBP3C,-0.13476191,-0.23119077
PRR36,-0.25850895,-0.16675378
NF1P3,-0.0031426847,-0.012801401
OR51B4,-0.0035969382,-0.00020765723
PTTG1IP,-0.29446402,-0.40656328
DDX41,-0.2971642,-0.25939742
ABHD16B,-0.016639333,-0.01593488
OR52E8,0.0,0.0
CCDC60,-0.012726359,-0.03624932
PLGLB1,0.83272,1.5790004
DAZAP2,-0.10239968,-0.3430311
CCBE1,0.2913407,0.68675107
RPSAP19,-0.043941468,-0.1414167
FAM9A,-0.011875704,0.0038170777
MAGEA2B,0.0,0.0
OR2T34,0.0,0.004193961
OR52L1,-0.0017948417,-0.0017449531
EPHA10,-0.14858362,-0.15075864
SPDYE4,-0.00014042045,0.020053588
REC114,-0.006008611,-0.008117351
BOLA2,-0.17878897,0.3751487
BCOR,-0.09084879,-0.21198523
JRKL,0.11441786,0.10819597
GBP6,0.16097459,0.36873138
KIAA2026,0.01193782,-0.14886689
OVCH2,0.017314948,-0.32243
SYNDIG1L,-0.0010170605,0.055106428
FHL3,-0.19390757,-0.14072344
OR56A4,-0.0038961887,-0.056627132
PMCH,-0.00013967567,-0.0019307036
TMEM89,-0.0031977128,0.014889451
CCDC159,-0.16967621,0.10354337
RIPK4,-0.24485971,-0.24174558
LRIT3,-0.019758344,0.2701237
SF3A3,-0.048786614,0.44351116
ZBTB8OSP1,-0.0005345597,-6.21326e-05
TFDP3,0.025114631,0.023956867
TRIM61,0.044329375,-0.3762149
OR7E38P,-0.30966708,-0.15528367
GRIN2A,-0.3873748,0.009172559
URAD,-0.00053878606,0.00014167506
GTF2H2C,-0.02516052,-0.2009603
ASB7,-0.08571214,-0.09401965
SH2D7,0.011344623,0.02080399
TREX2,-0.06480656,-0.05981666
GPR132,0.043698784,-0.070163
MX2,0.17848988,0.658541
EP400,-0.16183172,0.43004924
MEX3B,-0.06476726,-0.48972166
PI4KAP2,-0.478163,-0.26887125
COA5,0.14773141,0.18610892
TDGF1P2,0.0,0.0
UTP11,-0.064307906,0.17509806
PSMG1,-0.04218095,-0.09433005
PRR14L,-0.06435371,-0.17297259
KLRC4,-0.0058821747,-0.108650625
ACSM5,0.7098586,0.7288218
C10orf120,0.0,0.0
IZUMO1R,-0.0038070478,-0.0018253773
BPIFA4P,-0.0010281045,0.06579602
SERHL2,-0.2940287,-0.43925068
PCBP3,0.08985366,0.1269078
PGPEP1L,0.00075192034,-0.0022714236
SETD3,-0.0788529,0.055284284
TNFAIP8L3,-0.63798285,-0.36310965
ZNRF3,-0.252314,-0.24710798
FBXL7,0.39097652,0.5700128
HMGN3P1,-0.0010004072,-0.0009023985
TANGO2,-0.30180463,-0.3001852
SMG1P5,-0.05962446,-0.31671336
SFXN4,-0.18281256,0.02202575
GKN2,-0.0004942161,-2.0294305e-05
FAM167B,0.12972738,0.2006443
MRPL54,-0.21567596,-0.22007638
ZNF438,-0.11224602,0.18320929
HMCES,-0.5667503,-0.48542997
CCR3,-0.01909043,-0.12462191
DGCR6,-0.3183774,-0.74055886
PRR32,-0.005183438,0.13322403
TP53TG3,0.0025951434,-0.0015185201
RP1L1,0.034692883,0.018443603
KRTAP8-1,-0.0014125245,-0.0015156574
ZNF530,-0.109710984,0.0445273
NDUFB1,0.0029464937,0.31906176
KLHL25,-0.43666965,-0.32561606
TRMT12,-0.16222711,0.04410033
GUSBP1,-0.08505019,0.026291981
PSG9,-0.24440888,-0.0786169
BMP8A,-0.21719438,0.36601704
ALYREF,-0.39514783,-0.338065
EFHC2,-0.006856563,0.036297113
NOG,-0.18253596,-0.73840684
MRGPRX2,0.0,-0.00074988586
UPP1,-0.5821155,-0.5874192
SLC9B1P1,0.0,0.0
IFNL2,0.025300704,0.057627466
OPCML,-0.32944694,-0.13034566
TRIM52,-0.085632004,0.030807167
CMTM4,-0.43995,-0.9848166
TMEM50A,0.023576101,0.008544728
FIGLA,-0.00049748196,0.0004751638
ASCL2,-0.014915986,0.16634032
TBK1,0.10620777,0.06494807
CBX6,-0.29013562,-0.0024502873
MACC1,0.34061155,0.9140526
ACSM2A,1.5629808,1.7149811
TBL3,-0.44762385,-0.5008013
BPY2,-0.017382683,0.04648404
ACP7,0.029467007,0.051168434
KREMEN1,-0.15725406,-0.14287151
TRAIP,-0.32325745,-0.5950643
CHEK2,0.06653931,0.6910306
FOXL2,-0.07451004,-0.07697289
AIFM3,-0.021627238,0.17394459
KCTD16,0.7210218,0.93883824
B3GALT5,-0.019795489,0.322991
ZNF703,-0.32762986,-0.1538854
SLC35F3,-0.15886988,-0.22722736
KCTD8,-0.015543102,0.011708478
TUBA8,-0.11039048,0.056108303
EMILIN3,-0.013200623,0.24934565
OLFML1,-0.07205504,-0.47998697
FAM162B,0.1500676,0.14667846
RBM12B,0.009514384,-0.23309436
CCR4,-0.15719245,-0.41944134
LIN9,-0.011700397,-0.002002078
BTBD9,-0.11606673,0.15950292
NUDT14,-0.58334416,-0.4086189
ANKRD45,-0.07112614,-0.10221167
PNMA3,-0.053316973,0.12625524
GPR39,-0.4297304,-0.58345485
FAM3B,0.05099656,0.070993334
ZNF730,0.0063503995,0.09859593
IQGAP3,-0.44298637,0.24892431
CNGA2,0.0,-0.004802074
TOB2,0.010497908,0.009284855
SCN5A,-0.24302936,-0.022346616
ARSI,0.036890894,-0.12686558
UTY,0.1604643,0.41855335
TTC32,0.07983093,-0.062947184
LRRC55,0.039786913,-0.3916736
RPL21P132,-0.0010474303,-0.0040135067
DNAH2,-0.17179853,-0.006222844
SH2D1A,0.06838365,-0.42739642
SDR42E2,-0.01839568,0.035107836
HTR7P1,0.11353776,-0.13411105
TRBV21OR9-2,0.0,0.0
PRKX,0.06055027,0.4435404
KMT5A,-0.081489295,0.79196584
KCNH8,-0.024210468,0.28559667
SMTN,-0.7911813,-0.5221709
NPW,-0.86158997,-0.5104508
PP2D1,0.0,-0.009640788
COA3,-0.2629808,-0.07450408
NPB,-0.09551547,-0.09561001
MAGEA13P,0.0,0.0
ST6GALNAC3,0.08505528,-0.2202049
PTP4A2,0.11666619,0.3086878
ACTG1,-0.5482976,-0.51070094
TMPRSS2,-0.08351054,-0.11206657
DENND5A,-0.013249153,-0.012596522
OR2T10,-0.0001259103,0.0045348206
DSCR4,0.0,0.0
KRTAP20-2,0.0,0.0014773569
CTAG1B,-0.00077547546,-0.0056550247
DIABLO,-0.23339166,-0.18011369
OR7E87P,-0.014748625,-0.041467525
VPS33B,-0.36449882,-0.09256479
TBX1,-0.020805001,0.055992737
ADAP2,0.024904719,-0.22753827
UQCR10,-0.28051457,-0.4058038
FAM120C,0.11499848,-0.27079988
BRD7P2,0.00037867366,0.00083834043
TREML3P,-0.030963035,-0.06260726
TRIML1,-0.001543357,-0.004689495
EIF3C,-0.20080245,-0.36151445
CLDN5,0.016078398,0.5512431
NIPSNAP1,-0.055501707,-0.18610397
RPL7AP28,-0.017456682,-0.022909995
OR4F6,-0.0022421542,0.0026249655
CNTN2,-0.036244806,-0.30625793
SPRR4,0.0,0.0
OR10J5,-0.0018718409,-0.020713102
KCNQ3,-0.061733466,0.32906675
ADRA2C,-0.5210039,-0.59927624
NR2C2AP,-0.30681092,-0.08839719
CRELD2,-0.18376066,0.20579986
OR1D2,0.016723508,-0.6687985
SCFD2,-0.101681404,-0.18633106
UBE2F,-0.053561643,0.07159628
KCNJ12,-0.08036845,-0.2596711
GPR173,0.1380152,-0.30604988
PPP1R2,-0.09536987,-0.61942095
TSPYL2,-0.02443717,0.9882667
GOLGA6L4,-0.24638839,-0.6255545
PGP,-0.42134753,-0.28152114
SNRNP35,-0.18053474,0.34861273
DGAT2L6,-0.002608809,-0.0019700308
IRAK1,-0.43168074,-0.633294
CMSS1,-0.256823,-0.3641695
OLIG1,-0.0019274286,-0.019548452
PCDH9,-0.60691285,-0.8099147
ACOT1,-0.4412269,-0.8865134
OAF,0.260571,0.46073943
ALDH1A3,1.3077183,1.4474989
KCNK12,-0.0902166,-0.21785423
POU6F1,0.06260819,0.6711033
DEFB108B,0.0,0.00048126077
TM2D3,-0.2385624,-0.5650722
TSSC4,-0.5307285,-0.37673423
TACSTD2,-0.45924363,0.16030458
SIX6,0.0,-0.0025985942
DRD5P1,-0.0010177243,-0.002174398
PRKD1,0.36445844,0.25926083
CCSER1,-0.037573893,-0.04788408
ZDHHC23,-0.33082348,-0.5281122
MROH7,-0.3139136,-0.09966485
OR51J1,0.0,0.00013765547
S100A7A,-0.0005584394,0.0052484525
SRPK3,-0.278896,-0.011574566
GDF3,0.0059297895,0.04644326
IQCF2,0.0,0.0
SLIT3,-0.2728519,0.13853413
EFNA5,0.26678818,0.47436133
MRGPRE,-0.0021821728,-0.004051402
KRTAP19-1,0.0,0.0
SPATA32,-0.020874145,-0.05695636
PKP3,-0.4784766,-0.75003135
MAP7D2,-0.16149381,-0.16107464
CSF1,0.055209562,0.95671105
COLEC10,0.36850777,-0.5139384
ACTRT3,-0.13294913,-0.17818853
PLA2G6,-0.37404293,0.42905116
MAML2,0.43978336,0.37526405
PABPC1L2B,-0.0010147806,0.002758766
A3GALT2,-0.009637058,-0.022039238
OR4N5,0.0,0.0
SS18L1,-0.016097281,-0.47694308
KCND2,0.0011164302,0.6415797
RPL23AP38,-0.0015601299,0.0010616849
TOP1MT,-0.25540575,0.27017984
COPB2,0.050264362,-0.012464929
LRRC19,-0.16536693,-0.73628294
THAP7,-0.18129174,0.120163605
KNTC1,-0.28618369,-0.7261523
CCR10,0.1441772,0.17123008
NCMAP,0.006499142,-0.1495649
BPIFC,-0.0023878783,-0.0010899305
WDR27,-0.2794633,0.05317962
TXNRD2,-0.1382804,-0.008078843
C1QTNF8,-0.0013895398,-0.0022108108
OR56A3,-0.005244579,-0.020330932
FOXO4,-0.027818922,-0.3808729
POU3F2,-0.021179618,0.061443165
FOXD4L1,-0.001085196,-0.06661668
PROS1,0.28072494,-0.08071092
GAST,-0.0026998173,-0.0056837383
NUTM1,0.0034548624,-0.009463049
HDDC3,-0.2201435,-0.080642
BEX5,-0.18411438,-0.19589011
PTGER4P2,-0.010457883,-0.064357154
CEND1,-0.27096388,-0.33502612
C6orf58,-0.011132028,-0.037528798
DHRS7C,0.0029964612,-0.003713071
SOCS3,0.91582143,1.4206598
SLITRK6,0.30478376,-0.64674467
PIWIL3,-0.030643445,-0.027763449
LPAR5,0.002179642,-0.11784944
XPOT,0.23793256,0.14526929
PDE4B,0.44724473,-0.62370515
SNN,0.040682893,-0.37732995
KCNH7,0.0028991099,-0.5588654
RPL7P26,2.180266e-06,0.0063072625
NELL2,-0.057079025,-0.17256114
ZNF840P,-0.0014793819,0.0010661355
KRBA2,-0.08094247,0.9689886
MED12,-0.16008192,-0.3893805
ZNF93,0.14097261,0.31148055
ODF4,0.0,0.0037641572
FOXD4L4,-0.010179217,-0.033267256
CDCA2,-0.23956172,0.021501318
OR7E14P,-0.48182192,-0.62899816
RALYL,0.025279747,0.18810365
AMER1,0.076386236,0.09578502
ZBTB40,-0.2724297,-0.11139995
CLDN6,-0.049095184,-0.25753242
OR51M1,0.017495053,-0.002940964
EIF4ENIF1,-0.07236884,-0.054762743
LRRC26,-0.013761838,-0.11403989
SERINC4,-0.035534326,-0.02445738
RNLS,-0.0786911,-0.28957495
KRTAP6-1,0.0,0.0
APOBR,0.36518505,0.6569292
FAM110C,0.4062721,0.66115206
DDX53,-0.005608526,-0.0035339468
OR5AQ1P,0.0,0.0
ATL3,-0.0327823,-0.3739652
NDUFA12,-0.03748085,-0.038396776
MGAT4EP,-0.0011463428,-0.1538352
SMIM10,0.35829064,0.72105354
UBE2G2,-0.2277938,-0.20663378
SATL1,0.005227442,-0.21863085
OR4C10P,0.0,0.0
OSBP2,-0.49876517,-0.3698811
UNC93B5,-0.0015050382,0.0013971657
PRR23B,0.0,0.0
ZBTB7C,0.19621845,0.78518003
APOO,-0.11380213,0.09793971
PRR16,0.35762355,0.60321647
TMED9,-0.37470588,-0.7554555
CYCSP45,-0.0028114025,-0.004189863
DRD1,-1.2269034,-0.3090558
TMEM186,-0.088038824,0.105166145
SDR42E1,-0.10464274,-0.11156313
RBM33,-0.17907242,0.09428139
ARMCX2,0.2827694,-0.0027139783
BTBD6,-0.3440755,-0.36029074
SRY,-0.0010120212,0.00059648906
RBM43,0.18030617,-0.49418893
SUMO3,-0.123524524,-0.30972356
IMMP2L,0.10527564,0.08189878
TCEAL2,-0.0007358227,0.036707304
CLCNKB,0.008333376,-0.03404528
DMRTC1B,0.00578706,0.014072647
JAG2,-0.29104477,0.19713724
FMNL1,0.4156141,1.0885708
NUTM2A,-0.2657871,-0.2654231
PTRHD1,-0.17220657,0.09355365
LCN12,-0.005175082,0.8296103
OR6A2,-0.0046702963,-0.005262932
WT1,-0.06000634,-0.092518896
ZFP90,0.12844357,0.27049604
AQP12A,0.0,0.0034452532
FAM227A,-0.09089599,-0.26871
OR6C70,0.0,0.0
USP18,-0.17954886,-0.31443503
CHRM5,-0.14240374,0.057300717
SORCS2,-0.35654888,-0.30475435
TMEM121,-0.17256951,-0.22877647
TMEM106A,-0.041139323,-0.4512601
SIVA1,-0.2913286,-0.6182677
BRI3BP,-0.1037538,-0.33914974
IFNE,-0.28961256,-0.64153385
SLC22A10,0.6885564,-0.16969961
RFX6,-0.012881613,-0.007571661
ROBO2,0.6279665,0.47449976
AP3M1,-0.008414766,-0.43483642
F8,0.26752603,-0.7281875
NT5C1B,-0.010343676,-0.19650897
CA13,0.08324216,0.08985727
UBOX5,-0.17675088,0.14060433
MAFF,-0.2993059,0.16347432
BRF1,-0.37976772,0.16644233
LRRC14B,-0.0005325401,0.006113487
SLC2A3P2,-0.01800874,-0.015824545
SEMA4B,0.018188512,0.32704952
ZNF733P,0.0,-0.002986427
MROH2A,-0.2358,0.40608343
CIB1,-0.28632948,-0.28811678
ANKS1B,-0.11285,-0.05694
NELFA,-0.17077416,0.4746253
SLC24A3,-0.26175463,-0.2017766
SGCZ,-0.026511401,-0.10591795
EFCAB10,-0.010296864,0.12461156
C5orf47,-0.03822675,-0.056611825
KRT76,-0.0011092782,-0.0022121822
FLRT2,-0.08378269,0.15800205
OR7E31P,-0.0043073795,0.00019278191
INTS5,-0.3502429,-0.43582588
RPS27L,-0.18629959,0.041286632
MANEAL,-0.36082333,-0.60474354
ANO9,-0.41697386,-0.118319094
FAF1,-0.025335232,0.059937388
MYADML2,0.002873302,0.0059487564
FAM43A,0.053235296,-0.19690168
C6orf120,0.080548696,-0.3196491
PURA,0.022044828,-0.78442806
INPP5J,-0.028694822,-0.28718966
NPY2R,0.0023663065,-0.08494271
MIXL1,0.02619359,0.13399108
MFSD6L,-0.025610963,-0.044587944
LRRC37B,-0.18639295,-0.111393586
NOMO2,-0.053648185,-0.14819235
AQP12B,0.0,0.0022450562
ZNF479,-0.0003394862,-0.0023168544
SIGIRR,-0.38944566,-0.5575089
NRBP2,-0.22398265,-0.13373646
PRSS57,-0.0014410198,0.00038662122
IFITM2,0.20584343,0.35192558
TNFAIP2,-0.533653,-0.63406634
PGBD2,-0.020060776,0.7061477
GAPDHP24,0.0,-0.0019126358
TCEAL9,0.13975316,0.14336137
MC2R,0.0036430447,-0.082308464
RAB11B,-0.41696662,0.09689897
PRMT3,-0.13288823,-0.19081877
GP1BA,0.09754568,0.22544315
PRPF39,0.009578064,-0.22554637
MAGEA11,-0.00072015944,-0.0016923435
PPIL6,0.047262225,0.07671446
ZNF74,-0.33845153,-0.24863175
KIAA0825,0.1411196,0.66107345
UBALD2,-0.47816738,0.060171813
TEX33,-0.0023958825,0.008910435
CDNF,0.13236076,0.10601084
NOTUM,-0.0077349683,0.18620028
KLHL33,-0.100456245,0.0038542077
RBM11,-0.009033079,0.0034213727
CD24P4,-0.011784081,-0.0012588203
ZBTB37,0.01792319,0.02712435
NUPR2,-0.0026671407,-0.0028592835
IL3RA,0.14279713,0.85788006
CCDC137,-0.24465199,0.26203257
SFTPA2,0.08290386,0.004982598
RGPD2,-0.13598238,0.33876735
ARL15,0.12874348,0.083489686
C12orf56,-0.0761826,-0.08897059
SCN10A,0.011943592,0.066447735
SSXP4,0.0,0.0
CDK10,-0.24325623,0.44466686
TMEM105,-0.31652907,-0.47163278
SOCS1,0.5974901,0.79891926
TCN2,0.2118868,-0.24035805
GAS2L1,-0.5681609,-0.42973173
ATP6V0A2,-0.25996852,-0.13354102
HS6ST3,-0.009247677,-0.0144597925
HGS,-0.5639844,-0.48421568
TNFAIP8L1,0.05798109,0.17510186
OR2V1,-0.19821888,-0.4320873
RAD51D,-0.20643604,-0.27205405
OR7A17,-0.012016732,-0.088904426
MAPK11,-0.33000925,-0.4500705
FGF7P2,-0.00049570296,-0.002408939
SP140L,-0.01441987,0.44245642
MRPL30,0.09367163,0.22307932
SMYD3,-0.15808344,-0.29919618
METTL7A,0.058337342,-0.45881104
IFNLR1,-0.25411263,-0.5041104
SH3BGR,-0.06849119,-0.06716733
FAM174B,-0.5887408,-0.5779871
FAM47A,0.0,0.0035507353
TMEM179B,-0.25801194,-0.63442975
GPRIN3,0.10668635,0.32428372
KRT6B,-0.023222977,-0.025321577
PARPBP,-0.01926388,-0.014585268
STAC3,-0.104080014,-0.023660876
ROR1,1.2846279,1.5781827
SDHAP1,-0.30433324,-0.15980658
MUC1,0.13305585,-0.36457497
FAAP100,-0.40330005,-0.12322506
L3MBTL1,-0.2067618,-0.3877465
BRCC3,0.052724205,0.14295408
SV2B,-0.8176841,-0.65171397
FAM131C,-0.33563536,-0.5531976
SPATA45,-0.068159394,-0.23688638
PDE6G,0.04319176,0.023010433
PRKG1,0.579941,1.1424024
NR2F2,0.086927354,-0.102216244
DLK1,-0.0028920986,-0.064790756
LSAMP,1.2608318,1.5868769
AHNAK2,-0.32605973,-0.16873217
OLFML2A,0.8779102,0.8909811
SP1,0.01139922,0.08511168
SPATA8,-0.016382227,0.03244415
ACTBP7,-0.019825054,-0.03091859
MRPL40,0.0061463234,0.012344798
DBX2,0.0,0.00020649626
PDIA2,-0.0061791395,0.046561703
PCGF3,-0.35871142,0.099018395
LMLN,-0.009005954,-0.46210274
P4HB,-0.08683319,-0.18115138
PSMD13,-0.123582065,0.361085
PBX1,0.12325958,0.42232516
NDUFA4L2,0.27345452,-0.4251735
SHC4,0.06722116,-0.16534126
FTH1P14,0.0,0.0
KRT79,-0.23450191,-0.3274068
ZFP36L1,-0.10405055,0.20223576
UBE2L3,-0.08675673,0.3583516
NTF3,0.17658228,0.19154096
BRWD1,0.15378384,-0.18707065
SMIM23,0.0077694603,0.02861636
PMEL,-0.17567173,-0.45629796
SYN3,-0.12247106,-0.31419355
POU3F1,-0.1306556,-0.055751503
SNAI3,0.0023742726,0.26684627
ZBTB3,-0.38144812,-0.35531542
LYG2,-0.004714375,0.018576704
MORN5,0.0037379768,0.023344839
MYBL1,0.29676536,0.19652262
OR5M5P,0.0,0.0
SMG1P4,-0.02594549,-0.71318316
DRG1,-0.15677588,-0.16425051
ANKFY1,0.0035397448,-0.29069135
YTHDF3,-0.047418997,-0.68967986
ZNF696,-0.33243573,0.20914596
ADARB2,-0.004773503,-0.085338324
NRG3,0.0037073144,-0.062001254
SRL,-0.04349719,-0.013675515
C11orf87,0.2570345,0.3053773
IFIT1,0.8128683,1.6836476
CXorf38,-0.24676436,-0.083422095
CLDN24,-0.0056586843,-0.0038211239
KCNQ5,-0.12742852,0.22837143
ADAMTSL5,-0.36224425,-0.6585984
SPATA31A6,0.0,-0.0073030884
MORF4L1,0.016826814,-0.45640495
NLRP9,0.0030407775,0.046373792
WDR53,-0.023566624,0.7253445
DMWD,-0.3728841,-0.381698
PIGP,0.088133,0.18317047
IKZF1,0.24780096,-0.029202655
PCYT2,0.13607202,0.4630723
NAT8L,-0.07560856,-0.011617638
OR6C76,0.0,0.0
NPAP1,-0.08245164,-0.0633979
BCAP31,-0.19672163,-0.27085623
ARL17A,-0.18267493,0.055438742
RPL12P4,0.01299909,0.03304034
GNB1L,-0.23578939,-0.41409826
DNAH14,-0.104129955,0.15470944
CCDC190,-0.053710334,-0.08416737
EVI2B,0.5119661,0.10697833
TMEM210,0.016928807,-0.038923595
NPIPB4,-0.28906104,-0.15007985
ZNF829,0.01727526,-0.0022413936
TMPRSS11B,0.020730143,-0.028636353
THNSL1,0.02160971,-0.34959757
ATP6V0C,-0.38987288,0.020519108
IFITM1,0.7230539,0.9301121
PRSS38,0.0,0.0
LAMP1,-0.20792322,-0.276776
FFAR3,0.0007560157,0.0025103323
POMK,-0.074893266,0.10079323
OR11N1P,0.0021601333,0.02211378
C16orf54,0.0911128,0.40149605
KLHDC8B,-0.29266056,-0.41544673
KLHL34,-0.35013142,-0.4651221
SETD4,-0.21378504,0.1890492
PTCH1,0.5424853,0.95194125
RTN4RL1,-0.49916637,-0.05524698
OR4C46,0.0,0.0
CALHM1,-0.0067184214,-0.00849996
NKAIN3,-0.0072201793,0.038999993
RNPC3,0.024570407,-0.48582476
ZNF267,0.19281621,-0.18060066
IRS2,-0.51047826,-0.62542826
FAM186A,-0.036606293,0.16056535
SHOX,0.015532373,0.22786793
LCE3A,0.0,0.00081682863
BICD2,-0.16060372,-0.33626235
LCE3E,-0.00885292,-0.005859403
CCIN,-0.33647057,-0.43581653
TMLHE,-0.12829848,-0.35938132
DEFB128,0.0,0.0
SLITRK2,-0.0659189,0.10871815
SDHAP3,-0.25174442,0.65478146
PLK5,0.04655574,-0.0363827
LRCH3,-0.01752742,0.37720966
LEMD1,-0.0064482065,-0.018968407
RPS4XP21,-0.001336204,0.0024425355
NDUFA13,-0.23311351,-0.100648254
ZNF566,0.00083390856,-0.51096374
ZNF529,0.09848998,0.068939164
ZNF284,-0.18336372,-0.42466575
HTR3E,-0.0023587856,-0.0045654997
DLEU7,0.01025249,0.012018059
KRT73,0.0,0.004047614
TAL2,-0.03193374,-0.0633551
AIDA,0.10096321,-0.05566054
CD300LF,0.14126225,0.6951098
ZPBP2,-0.018010655,0.0056677945
KRT5,-0.0044526355,-0.049653642
KRT18P14,-0.008087566,-0.023967214
NBPF6,-0.00093738025,-0.03221885
GSAP,0.07759215,-0.067217246
HTR3D,0.0,-0.0009354849
OR4F5,-0.0030791727,-0.0041998643
AGBL4,0.022303076,-0.1481009
ARGFX,-0.008727397,0.08835468
CYP2R1,-0.05341915,-0.085336074
LRRC70,0.014187522,-0.34054804
ANKRD46,0.051605083,-0.62915826
PIP5K1C,-0.35699785,0.36296737
OR5D14,0.0,0.0
CYP4F2,0.1342003,-0.14522797
TEX38,-0.019490302,-0.06750323
OR5D18,0.0,0.0
OR9M1P,0.029184846,0.034173086
ZBTB6,0.11064274,-0.3891794
C2orf76,0.09822088,0.055562805
POLR3C,-0.18622825,-0.45422956
PRR30,0.01094548,0.006992562
UBL4B,-0.0015483932,-0.0014951149
WWOX,0.075206734,-0.056276567
CYP4Z1,-0.035052296,0.27822527
BCL9L,-0.35882112,0.68661654
POLR1D,-0.052515127,0.087009065
KIF18B,-0.34703228,-0.34763786
ZNRF1,-0.0042180694,0.3546818
FFAR4,-0.0047374824,0.21470767
BPIFB3,0.0,0.00431779
BPIFB4,0.0,0.013544619
SAPCD2,-0.1931569,-0.14472805
EDARADD,-0.068670705,-0.014266137
SLC51B,-0.096938044,-0.14991985
CYP4F12,0.051352628,-0.10932135
LCE5A,0.005546668,0.022185743
SOWAHB,-0.19602078,-0.5649965
BLOC1S4,-0.35715252,-0.4325625
LCE1E,-0.001061768,0.0013545712
ZNF749,-0.043772142,0.018949676
KLHL32,-0.046948195,-0.08827053
FAM86MP,-0.0049182465,0.05505286
BTLA,-0.007863401,-0.16860281
OR10D4P,0.0,0.0014305805
ZNF17,-0.030297635,-0.15584584
KDM4D,-0.10253787,-0.16020873
GPAT2,-0.12153328,0.43429857
TOR3A,-0.33254832,-0.22332096
PABPC1L2A,-0.030439721,-0.03074467
GABRA5,-0.008108634,-0.1349349
PPP1CC,0.1547255,-0.5876495
ZNF555,-0.044569854,0.13367628
MST1P2,0.14036986,0.9323964
OR10T2,0.0,0.0
NAP1L3,-0.14637499,-0.240304
CA5BP1,-0.27035567,0.44770852
PRELID2,-0.21441346,-0.5367539
BACE1,-0.04007228,0.23298226
RGS9BP,0.009247902,0.022200426
TMEM212,0.025244584,-0.3211814
SLC36A3,-0.034739524,-0.026811898
SLC36A2,-0.0623205,-0.1071855
THBS2,0.72247416,0.53641856
RXRA,0.034638047,0.44877815
ANKRD37,-0.008148004,-0.106525935
NUDT17,-0.21211503,0.13632597
ZNF75D,-0.026477864,-0.21915294
CYP4X1,0.21252483,0.48985535
KRT26,-0.014785993,-0.05824578
KRT10,-0.13035026,-0.1252562
GOLGA8R,-0.19457327,-0.23999226
CD300E,0.17273243,0.21284784
CCDC30,0.10556596,0.54553926
