,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
TMEM106C,0.4790188,0.3745252,0.094818145,0.28660497,0.32780752,0.3702481,0.27126986,0.20010349,0.37722123,0.40227735,0.16453633,0.14861338,0.37327635,0.26878273,-0.010924324,0.1808625,0.22206505,0.26450562,0.16552739,0.09436102,0.27147877,0.2965349,0.058793858,0.04287091
SLC38A2,0.058163714,-0.3946872,0.076270595,-0.6003079,-0.6183727,0.0031309724,0.673402,-0.50619423,-0.49205896,-0.7608811,0.03704867,-0.932181,-0.069849655,-0.52270055,-0.051742777,-0.72832125,-0.74638605,-0.1248824,0.54538864,-0.6342076,-0.62007236,-0.8888945,-0.090964705,-1.0601944
PLEKHA8P1,-0.5162574,0.0040880186,0.15727556,0.19187482,0.1039513,-0.532995,0.15178058,-0.6442515,0.026264992,0.005651638,0.35320994,-0.2032572,-0.5559084,-0.035562962,0.11762458,0.15222384,0.06430031,-0.57264596,0.1121296,-0.6839025,-0.013385989,-0.033999342,0.31355897,-0.24290818
YWHAQ,-0.22715555,-0.031534135,-0.0850801,-0.3568755,-0.28889126,-0.31773752,-0.25872776,-0.1095109,-0.25684237,-0.2308197,-0.018280696,-0.37880304,-0.23778078,-0.042159356,-0.09570532,-0.36750072,-0.29951647,-0.32836273,-0.26935297,-0.12013612,-0.2674676,-0.24144493,-0.028905917,-0.38942826
KIDINS220,-0.35125348,-0.12587494,0.062599964,-0.22209851,-0.3128632,-0.34408405,0.06871628,-0.103642076,-0.504296,-0.73037064,-0.06877957,-0.18684445,-0.33710465,-0.111726105,0.076748796,-0.20794968,-0.29871437,-0.32993522,0.08286511,-0.089493245,-0.49014717,-0.7162218,-0.05463074,-0.17269562
GRHL1,0.44953263,-0.5500092,-0.30132496,-0.4674441,-0.16353229,-0.24204862,-0.53998554,-0.3407685,-0.14734362,-0.8274427,-0.46459544,-0.74340975,0.548031,-0.45151085,-0.20282662,-0.36894575,-0.06503395,-0.14355028,-0.4414872,-0.24227014,-0.048845284,-0.72894436,-0.3660971,-0.6449114
ROCK2,-0.44359902,0.058846764,0.13151625,-0.34487763,-0.30394873,-0.44614428,-0.004914902,-0.24994312,-0.4189207,-0.56385154,-0.005713525,-0.20925106,-0.46266457,0.039781194,0.112450674,-0.3639432,-0.3230143,-0.46520984,-0.023980472,-0.2690087,-0.43798625,-0.5829171,-0.024779096,-0.22831663
RSAD2,0.43252283,0.4978605,1.1421014,0.3683982,0.23390774,-0.007827433,1.8816978,0.8446917,0.7171038,0.70444113,0.2244803,1.3707974,0.43515262,0.5004903,1.1447312,0.37102798,0.23653755,-0.0051976377,1.8843275,0.8473215,0.7197336,0.70707095,0.2271101,1.3734272
LPIN1,0.36239576,0.67131746,0.6870515,0.3626406,0.8064574,0.57429147,0.69848317,0.22601894,0.6099265,0.38142273,0.89764124,0.5075162,0.31277794,0.62169963,0.63743365,0.31302276,0.7568396,0.52467364,0.64886534,0.17640111,0.5603087,0.3318049,0.8480234,0.45789838
CMPK2,0.13061263,-0.2718895,0.54972494,0.66961336,0.30389422,-0.64221376,1.6673023,0.04819447,0.37978154,0.038810715,-0.48918644,0.08205434,0.09975304,-0.3027491,0.51886535,0.6387538,0.27303463,-0.67307335,1.6364427,0.017334882,0.34892195,0.0079511255,-0.520046,0.05119475
IAH1,0.18062483,-0.041554775,0.14281645,0.080160365,0.04782671,0.014346651,0.013998,0.058232848,0.30265772,0.22278737,0.004037663,-0.070759036,0.16718474,-0.054994855,0.12937637,0.066720285,0.03438663,0.0009065699,0.00055791903,0.044792768,0.28921765,0.20934728,-0.0094024185,-0.084199116
SAA2,2.1610763,-1.1698165,-0.52789193,-0.20881914,2.0767756,-2.1335413,-1.7319564,0.011721079,1.6041404,-1.0241108,-0.5519736,-0.15367714,2.383734,-0.9471589,-0.3052343,0.0138385,2.2994332,-1.9108837,-1.5092987,0.23437871,1.8267981,-0.8014532,-0.32931596,0.0689805
IL6ST,-0.21586998,0.26658207,0.025310187,-0.43001685,-0.07506961,-0.9377583,-0.38897792,-0.22097565,-0.14236589,-1.131808,0.118144326,-0.32103792,-0.26425448,0.21819757,-0.023074316,-0.47840136,-0.12345411,-0.9861428,-0.43736243,-0.26936015,-0.19075039,-1.1801926,0.06975982,-0.36942244
FST,-1.0187341,-0.14593014,-0.052813318,0.06853728,-0.37210616,-0.007355996,-0.8866875,-0.44414222,-1.0925081,-0.015180932,0.85954833,-0.11426167,-0.8281529,0.04465106,0.13776788,0.2591185,-0.18152496,0.1832252,-0.6961063,-0.25356102,-0.9019269,0.17540027,1.0501295,0.07631953
CFHR4,1.3079796,0.2612165,0.20371595,0.78281367,1.0170931,-0.18986832,-0.4602727,0.5628079,1.0464542,-0.12577312,0.13611242,1.0014158,1.4195193,0.37275624,0.3152557,0.8943534,1.1286328,-0.07832858,-0.34873295,0.67434764,1.1579939,-0.014233381,0.24765216,1.1129556
NAV1,-2.1137793,0.069795005,-0.028628407,-0.81288415,-0.75854516,-1.165697,-0.43779156,-0.2375242,-1.6123207,-1.1567224,-0.32378983,-0.89348406,-2.1325777,0.05099667,-0.047426745,-0.8316825,-0.7773435,-1.1844953,-0.45658988,-0.25632253,-1.631119,-1.1755208,-0.3425882,-0.9122824
CDC73,-0.23244447,-0.06201476,-0.022526504,-0.28345782,0.116485775,-0.20804271,0.12985274,-0.17588262,-0.027780263,-0.3102085,-0.07452246,-0.3588526,-0.29161623,-0.12118651,-0.08169826,-0.34262958,0.05731402,-0.26721448,0.07068099,-0.23505437,-0.086952016,-0.36938027,-0.13369422,-0.41802436
TIMM17A,0.10771377,0.12427143,0.050604768,0.0190929,0.028220117,-0.01193352,-0.12171106,-0.07894694,0.39428228,0.15583864,0.12578467,-0.0031627011,0.11637444,0.1329321,0.05926544,0.027753573,0.036880787,-0.0032728491,-0.11305039,-0.07028627,0.40294296,0.16449931,0.13444534,0.00549797
CFHR5,0.94484603,0.59930193,0.26517442,0.9984129,0.97161716,0.15338466,-0.22765133,0.715289,0.8600518,0.6190454,0.09203083,1.1611786,1.0388347,0.6932906,0.35916308,1.0924015,1.0656059,0.24737331,-0.13366267,0.80927765,0.95404047,0.71303403,0.18601948,1.2551672
RPS15A,0.108985044,-0.32343692,-0.048251748,-0.11551704,0.085412174,-0.27975568,-0.15186894,0.14719632,0.25654823,-0.12935442,-0.039471887,-0.044830564,0.030627377,-0.40179458,-0.12660941,-0.19387472,0.0070545077,-0.35811335,-0.2302266,0.068838656,0.17819056,-0.20771208,-0.117829554,-0.12318823
NARS1,-0.10420337,-0.048932012,-0.128887,-0.33423054,-0.25878057,-0.22951044,-0.3735389,-0.15998231,-0.12982753,-0.4198925,-0.06220061,-0.25402442,-0.104549654,-0.049278293,-0.12923327,-0.33457682,-0.25912684,-0.22985671,-0.37388518,-0.16032858,-0.1301738,-0.42023876,-0.06254689,-0.2543707
RELCH,0.0582215,-0.32903603,0.14114927,-0.52211505,-0.2650183,-0.061240587,0.20525534,0.33871335,0.33778563,-0.62439024,0.20008767,-0.107307896,0.056796085,-0.33046144,0.13972385,-0.52354044,-0.26644373,-0.062666,0.20382993,0.33728793,0.33636022,-0.62581563,0.19866225,-0.10873331
FBH1,-0.38244778,-0.17887695,0.08414318,-0.19319056,-0.1059335,-0.4369749,0.15151663,-0.3772389,-0.51905006,-0.48513854,-0.24019666,-0.40936354,-0.29003695,-0.08646612,0.17655401,-0.10077973,-0.01352267,-0.34456408,0.24392746,-0.28482807,-0.42663923,-0.3927277,-0.14778583,-0.3169527
RBM17,-0.20133975,-0.33529577,0.14658388,-0.2513489,-0.32736385,-0.058406536,0.081703655,-0.037185587,-0.25310054,-0.38894528,-0.1485381,-0.61438805,-0.20438579,-0.3383418,0.14353785,-0.25439495,-0.33040988,-0.061452575,0.07865761,-0.040231626,-0.25614658,-0.39199132,-0.15158413,-0.6174341
ANKRD16,-0.3424423,-0.31942838,0.30873048,0.0016439079,-0.23723002,-0.029440738,0.24198487,-0.1111715,0.08206207,-0.14689267,0.02521306,0.042717084,-0.32434174,-0.30132782,0.32683104,0.019744463,-0.21912946,-0.011340182,0.26008543,-0.09307094,0.100162625,-0.1287921,0.043313615,0.06081764
ECHDC3,0.16892628,0.81719804,0.6242976,0.9977422,0.8290496,1.0706574,0.94959146,0.69274217,0.40729862,1.025944,0.8233895,0.8665162,0.113075376,0.7613471,0.5684467,0.94189125,0.77319866,1.0148065,0.89374053,0.63689125,0.35144773,0.9700931,0.76753855,0.81066525
IL15RA,-0.21157524,0.15030967,0.023606054,-0.09634661,0.20742817,0.27210128,0.4254,-0.31228188,-0.18239428,0.12335833,0.27657703,-0.041637115,-0.25028124,0.11160366,-0.015099946,-0.1350526,0.16872217,0.23339528,0.38669398,-0.35098788,-0.22110029,0.084652334,0.23787102,-0.08034311
CCNH,0.12038695,0.07423738,-0.008638506,0.27117655,-0.0059662,-0.09099453,-0.0025997993,0.01418386,0.21918783,0.4140414,0.07499337,-0.02900853,0.19306508,0.14691551,0.064039625,0.34385467,0.06671193,-0.018316396,0.070078336,0.086862,0.29186594,0.48671955,0.1476715,0.043669604
TMEM241,-0.7373952,0.07729142,-0.03151491,-0.3646077,0.14820227,-0.16959551,0.08267627,-0.050452895,-0.2904104,-0.03196436,-0.082035266,-0.23226053,-0.6684776,0.14620903,0.0374027,-0.2956901,0.21711987,-0.1006779,0.15159388,0.018464714,-0.2214928,0.036953248,-0.013117656,-0.16334292
KCTD1,0.017494405,-0.11044376,-0.07537706,-0.44804296,-0.23892654,0.2443942,-0.004943418,-0.37430823,-0.033701375,-0.24398004,-0.39941534,-0.49771717,-0.04155364,-0.1694918,-0.1344251,-0.507091,-0.2979746,0.18534616,-0.06399146,-0.43335629,-0.09274942,-0.30302808,-0.45846337,-0.5567652
CABLES1,-0.19820319,0.06323678,-0.39482677,-0.122667186,-0.26898462,0.17410377,0.10206771,0.030558668,-0.25154194,-0.31744435,-0.01018439,-0.18715437,-0.18902746,0.072412506,-0.38565105,-0.11349146,-0.2598089,0.1832795,0.111243434,0.039734393,-0.24236621,-0.30826864,-0.0010086633,-0.17797863
DOCK2,0.17392096,-0.79911125,-0.58210325,-0.82350487,-0.49727014,-0.95701694,-0.49790138,-0.40962937,-0.7072715,-0.8336888,-1.2457875,-0.12320706,0.12500839,-0.84802383,-0.63101584,-0.87241745,-0.5461827,-1.0059295,-0.54681396,-0.45854193,-0.7561841,-0.8826014,-1.2947,-0.17211963
EMP1,-2.0396304,0.09989745,-0.17709053,-1.3274666,-0.9494795,-1.0822406,-1.8501724,-0.492064,-0.74299675,-0.60157734,-0.32768735,-0.38234606,-2.0841274,0.05540034,-0.22158763,-1.3719637,-0.99397665,-1.1267377,-1.8946695,-0.53656113,-0.7874939,-0.6460745,-0.37218446,-0.42684317
SOX5,-0.11684481,0.6678808,0.5663444,-0.22933923,0.3914946,0.13226056,0.021069277,0.12639531,0.6134157,-0.02457998,-0.10685548,0.53497565,-0.05728944,0.7274361,0.62589973,-0.16978386,0.45104998,0.19181593,0.08062465,0.18595068,0.67297107,0.03497539,-0.04730011,0.594531
SLCO1B1,1.1550785,0.8902577,0.5946151,0.73216933,0.7159121,0.71796495,0.19038454,0.42716393,1.4540333,0.7287454,0.50575995,0.8453827,1.1679484,0.90312755,0.60748494,0.74503917,0.72878194,0.7308348,0.20325439,0.44003376,1.4669031,0.74161524,0.5186298,0.8582525
KLRD1,-0.49667397,0.7956359,0.4566415,0.4005431,-0.6271629,-0.89380056,-0.47595435,-0.509325,-0.6667596,-0.48699787,-0.56385493,-0.56933093,-0.46723783,0.82507205,0.48607764,0.42997923,-0.5977267,-0.8643644,-0.4465182,-0.4798889,-0.63732344,-0.45756173,-0.53441876,-0.53989476
SPX,0.71789694,0.23178974,0.29102713,-0.062777996,0.63394517,0.37738115,0.36084732,0.41354308,0.2433951,0.5785137,0.1293363,0.75020546,0.78604645,0.29993927,0.35917664,0.005371526,0.7020947,0.44553065,0.42899686,0.4816926,0.31154463,0.6466632,0.19748582,0.81835496
LRP4,-1.4858285,0.36961406,-0.7359868,-0.24375606,-0.7893967,-0.480131,-0.3324082,-0.31945816,-1.497254,-1.0846769,-0.44833153,-1.2269045,-1.4578127,0.39762992,-0.707971,-0.21574019,-0.76138085,-0.45211512,-0.30439234,-0.29144228,-1.4692382,-1.056661,-0.42031568,-1.1988887
DDB2,-0.37416372,-0.1843871,0.14138108,-0.24360518,-0.14267455,-0.010482515,0.28499913,-0.1375526,-0.37307185,-0.4569732,-0.015205282,-0.18411115,-0.42559296,-0.23581633,0.08995186,-0.2950344,-0.19410378,-0.061911747,0.2335699,-0.18898183,-0.4245011,-0.5084024,-0.06663451,-0.23554038
ACP2,-0.15027104,-0.084278315,-0.06662352,-0.036825262,-0.07605005,0.13743447,-0.028552806,-0.034378085,-0.12863052,-0.05424749,-0.24972825,-0.025034525,-0.11058948,-0.044596754,-0.026941955,0.0028562993,-0.03636849,0.17711604,0.011128755,0.005303476,-0.08894896,-0.01456593,-0.21004668,0.014647037
RTL8C,-1.0354543,-0.43994808,-0.2540107,-0.79026717,-0.4011021,-0.41351178,-0.35430494,-0.13841712,-0.9292572,-0.4149709,-0.6994595,-0.77086073,-1.090993,-0.4954869,-0.3095495,-0.84580594,-0.4566409,-0.4690506,-0.40984374,-0.19395593,-0.984796,-0.4705097,-0.75499827,-0.8263995
RBMX2,-0.009633984,-0.501667,-0.33846486,-0.54209495,-0.5174154,-0.28100973,-0.3523318,-0.18232065,-0.2587198,-0.26880962,-0.2573501,-0.22994705,0.026788276,-0.46524477,-0.3020426,-0.5056727,-0.48099315,-0.24458748,-0.31590953,-0.1458984,-0.22229755,-0.23238736,-0.22092783,-0.19352478
STK26,0.4355415,0.1682839,0.29805672,0.06994201,0.2190962,0.43652,0.31608957,0.2911201,0.38888615,-0.07944524,-0.059714004,0.18349582,0.4290584,0.16180079,0.2915736,0.063458905,0.21261309,0.4300369,0.30960646,0.284637,0.38240305,-0.08592835,-0.06619711,0.17701271
FOLH1B,1.0218983,0.9496476,1.4810264,1.4708492,0.6577729,0.93224156,1.8945706,0.97488695,0.8263241,1.0749105,0.23900288,1.0856371,1.0513839,0.97913325,1.510512,1.5003347,0.68725854,0.9617272,1.9240562,1.0043726,0.85580975,1.1043961,0.26848853,1.1151227
PIWIL4,-0.09966304,-0.8242526,-0.8752307,0.11650207,-0.6063511,-0.5083958,-0.72418416,0.17181689,-0.9817935,-0.13534693,0.12208077,-0.8302388,-0.15148193,-0.8760715,-0.92704964,0.064683184,-0.65817,-0.5602147,-0.77600306,0.11999801,-1.0336124,-0.18716581,0.070261896,-0.8820577
PUM1,-0.3628472,-0.09728412,-0.163708,-0.34110653,-0.22705951,-0.03681057,-0.03934254,-0.12238495,-0.3561549,-0.42653018,-0.2960166,-0.4775363,-0.33072522,-0.06516215,-0.13158603,-0.30898455,-0.19493754,-0.0046885945,-0.0072205663,-0.09026298,-0.3240329,-0.3944082,-0.26389462,-0.4454143
SPOCD1,-1.0621526,0.50898546,0.41914147,-0.21557866,-0.017940355,-0.062290534,0.029863367,0.3540892,-0.8057805,0.12524053,-0.094237745,-0.31386593,-0.98581684,0.58532125,0.49547726,-0.13924286,0.058395445,0.014045268,0.10619917,0.430425,-0.7294447,0.20157634,-0.017901942,-0.23753013
YARS1,-0.6119416,-0.1735427,-0.19064727,-0.7321395,-0.2741568,-0.30867445,-0.34214127,-0.5180251,-0.37241876,-0.49336243,-0.23429738,-0.6017128,-0.6227521,-0.1843532,-0.20145778,-0.74295,-0.28496733,-0.31948498,-0.3529518,-0.5288356,-0.3832293,-0.5041729,-0.24510789,-0.6125233
PHC2,-0.44835478,-0.38348165,-0.34084135,-0.5270862,-0.416354,-0.22487208,-0.12559451,-0.25512144,-0.83315134,-0.5200135,-0.4501201,-0.56901705,-0.52768403,-0.46281093,-0.42017063,-0.60641545,-0.49568328,-0.30420136,-0.20492378,-0.33445072,-0.9124806,-0.59934276,-0.52944934,-0.6483463
GNL2,-0.07009465,-0.20164973,-0.12597893,-0.28617582,-0.4168637,-0.04285612,-0.13502961,-0.050007377,-0.15072,-0.09779816,-0.38948855,-0.36833677,-0.043498017,-0.17505309,-0.099382296,-0.25957918,-0.39026707,-0.016259482,-0.10843298,-0.02341074,-0.124123365,-0.071201526,-0.3628919,-0.34174013
AGO4,-0.36273873,-0.43952322,-0.24034686,-0.48136404,-0.08192387,-0.62542456,0.24181859,-0.74218553,-0.13572422,-0.6141353,-0.63966995,-0.12931651,-0.3806144,-0.4573989,-0.25822252,-0.4992397,-0.09979953,-0.64330024,0.22394294,-0.7600612,-0.15359987,-0.632011,-0.6575456,-0.14719217
HOOK1,0.5071853,0.5440434,0.67561877,0.3682322,0.30568752,0.26221746,0.53207916,0.17258322,0.48514333,0.6807148,0.9452766,0.5480402,0.4560504,0.49290854,0.6244839,0.3170973,0.25455263,0.21108258,0.48094428,0.12144834,0.43400845,0.6295799,0.89414173,0.49690533
CYP2J2,0.4324408,0.48060298,0.6468067,0.60415244,0.4034301,0.65832263,1.0173516,0.49094254,0.60844374,0.74244416,0.5882497,0.6962667,0.45848188,0.50664407,0.6728478,0.63019353,0.4294712,0.6843637,1.0433927,0.5169836,0.6344848,0.76848525,0.6142908,0.7223078
BTF3L4,-0.071419254,-0.047437012,-0.09289768,-0.2774974,-0.16837896,-0.32970345,-0.54114246,-0.33465973,-0.10735168,-0.19105309,-0.24302122,-0.54046476,-0.04357789,-0.01959565,-0.065056324,-0.24965605,-0.1405376,-0.3018621,-0.5133011,-0.30681837,-0.079510316,-0.16321173,-0.21517986,-0.51262337
TUT4,0.09099314,-0.15334968,0.016034821,-0.114369616,-0.21861231,-0.23408948,0.21306749,0.08205516,-0.089906044,0.14790143,0.21088625,-0.17322049,0.03462811,-0.20971471,-0.040330216,-0.17073464,-0.27497736,-0.2904545,0.15670246,0.025690123,-0.14627108,0.091536395,0.15452123,-0.22958553
PRPF38A,-0.5430301,-0.35354993,0.14862235,-0.37713775,-0.26431036,-0.2798487,-0.6135468,-0.2362552,0.10492827,-0.20794928,-0.3394824,0.1169983,-0.48317236,-0.2936922,0.20848008,-0.31728002,-0.20445263,-0.21999097,-0.55368906,-0.17639747,0.164786,-0.14809155,-0.27962467,0.17685603
DSC2,0.164456,-0.44660315,0.06249428,-0.39391586,-0.40898895,-0.046216607,0.43871635,-0.38572377,-0.11439093,-0.87301695,-0.18887435,-0.24547262,0.13066727,-0.48039186,0.02870556,-0.42770457,-0.44277766,-0.08000533,0.40492764,-0.41951248,-0.14817965,-0.9068057,-0.22266307,-0.27926135
RNF138,0.26559284,0.44048122,0.2791816,0.032675616,0.045650076,0.1698441,0.26164818,0.19806679,0.35610804,-0.6897016,0.4184394,0.22291288,0.25053215,0.42542052,0.2641209,0.017614923,0.030589383,0.15478341,0.24658749,0.1830061,0.34104735,-0.70476234,0.4033787,0.20785218
ELP2,0.15550467,-0.2740726,-0.1933758,-0.4456054,-0.18044972,-0.2836769,-0.23996282,0.042577676,-0.44642136,-0.29946613,-0.26916575,-0.18418804,0.2059883,-0.22358896,-0.14289217,-0.39512178,-0.1299661,-0.23319326,-0.18947919,0.0930613,-0.39593774,-0.2489825,-0.21868213,-0.13370441
DSG1,-0.18505034,0.5008808,0.5305147,0.25033817,-0.0630426,0.37796322,0.013193165,0.38195065,0.21156672,0.56949663,0.0543625,0.9655689,-0.09861342,0.5873177,0.61695164,0.3367751,0.023394316,0.46440014,0.09963009,0.46838757,0.29800364,0.65593356,0.14079942,1.0520058
DSC3,-1.2711662,-0.87081736,-0.14881438,-0.9313691,-1.0406361,-0.91552585,-0.5831072,-0.75042564,-1.0787588,-0.93155736,-0.18312798,-1.3272058,-1.2428979,-0.8425491,-0.12054609,-0.90310085,-1.0123677,-0.8872576,-0.5548389,-0.72215736,-1.0504905,-0.9032891,-0.15485969,-1.2989374
DTNA,0.40331817,0.40368053,0.62201476,0.5411024,0.2006358,0.6914984,0.9820603,0.0069700633,0.28920308,0.0378099,0.42647842,0.3287216,0.20462777,0.20499013,0.42332435,0.342412,0.0019454062,0.49280798,0.7833699,-0.19172034,0.09051268,-0.1608805,0.22778802,0.13003121
FHOD3,-1.4187804,-0.7718991,-0.4485394,-1.4474609,-1.6138123,-1.041186,-1.6621989,-0.32802853,-1.117362,-1.3060498,-1.4049518,-0.7458217,-1.4513294,-0.804448,-0.48108828,-1.4800098,-1.6463612,-1.0737349,-1.6947478,-0.3605774,-1.1499109,-1.3385987,-1.4375007,-0.7783706
TPGS2,-0.38885805,-0.3217381,-0.16006303,-0.4606369,-0.3235477,-0.3065547,-0.36180404,-0.108592354,-0.57675594,-0.4009114,-0.23694608,-0.49782172,-0.38948172,-0.32236177,-0.16068669,-0.4612606,-0.32417136,-0.30717838,-0.3624277,-0.10921601,-0.5773796,-0.40153506,-0.23756973,-0.4984454
DAGLA,-0.6424368,-0.6125107,-0.6827864,-0.69584906,-0.5895658,-0.34792882,-0.75794595,-0.46881637,-1.0153943,-1.2117592,-0.8548468,-0.91774327,-0.7732721,-0.743346,-0.8136217,-0.82668436,-0.7204011,-0.47876412,-0.88878125,-0.5996517,-1.1462296,-1.3425945,-0.9856821,-1.0485786
SLC43A3,0.19832814,0.29481372,0.40654808,0.23734684,0.15105352,0.2203556,0.37964508,0.25089967,-0.15625486,0.22827339,0.23600172,0.19171245,0.22899337,0.32547897,0.43721333,0.26801208,0.18171875,0.25102085,0.41031033,0.28156492,-0.12558962,0.25893864,0.26666695,0.22237769
TIMM10,0.17096104,-0.28754988,0.12945919,0.10137041,0.24108313,-0.12264608,0.038868085,0.30675817,0.37356004,-0.079504676,0.020226648,0.15826286,0.17458457,-0.28392637,0.13308272,0.10499394,0.24470666,-0.11902255,0.042491615,0.31038168,0.37718356,-0.075881146,0.023850176,0.1618864
DHX34,-0.89802384,-0.51343834,-0.22072025,-0.30123448,-0.33709136,-0.4074183,0.08217523,-0.32602715,-0.3562443,-0.554141,-0.45275664,-0.66163564,-0.9022775,-0.517692,-0.2249739,-0.30548814,-0.341345,-0.41167197,0.07792158,-0.3302808,-0.36049795,-0.5583947,-0.4570103,-0.6658893
APLNR,-0.71971714,-0.30308193,-0.26718223,-0.5234092,-0.19760099,-0.5726283,-0.707795,-0.27966207,-0.47199768,-0.31063613,0.5773289,-0.1822425,-0.77932036,-0.36268514,-0.32678545,-0.5830124,-0.2572042,-0.63223153,-0.76739824,-0.3392653,-0.5316009,-0.37023935,0.5177257,-0.2418457
FADS2,0.12760182,0.9139662,0.79108816,0.9820925,1.0082273,1.2105073,1.1170256,0.8758701,0.8526216,0.7384393,0.773779,0.9664717,0.17160887,0.95797324,0.8350952,1.0260996,1.0522344,1.2545143,1.1610327,0.9198772,0.8966287,0.7824464,0.81778604,1.0104787
TMEM258,-0.050956003,-0.57949805,-0.37595823,0.020343788,-0.051318366,-0.35705212,-0.14536397,0.102057524,-0.014251416,-0.33427787,-0.11766855,0.06091316,-0.14665258,-0.6751946,-0.47165483,-0.075352795,-0.14701495,-0.45274872,-0.24106055,0.0063609406,-0.109948,-0.42997444,-0.21336514,-0.034783423
C5AR2,-0.31782266,-0.6695829,-0.09135495,-0.08190854,-0.25171423,-0.46445206,-0.17988808,-0.213364,-0.09334289,-0.65254104,-0.054227673,-0.40109748,-0.26081944,-0.6125797,-0.034351725,-0.024905313,-0.194711,-0.40744883,-0.122884855,-0.15636078,-0.036339667,-0.59553784,0.0027755536,-0.34409425
TMEM165,-0.6114286,-0.46211642,-0.086702146,-0.5315152,-0.39298478,-0.5513978,-0.47726908,-0.3115378,-0.5465603,-0.36710542,-0.32530084,-0.6692446,-0.65341794,-0.50410575,-0.1286915,-0.5735045,-0.43497413,-0.5933871,-0.51925844,-0.35352713,-0.5885496,-0.40909475,-0.3672902,-0.7112339
CLOCK,-0.055963058,0.36763716,0.22627895,-0.009194506,-0.3707791,-0.058143858,0.07133292,-0.19266443,-0.22301199,-0.7669916,0.5016453,-0.22981636,-0.0806065,0.3429937,0.20163551,-0.033837948,-0.39542255,-0.0827873,0.046689473,-0.21730787,-0.24765542,-0.79163504,0.47700188,-0.2544598
PDGFRA,-2.082121,-0.26142374,-0.38349143,-1.1717378,-1.0997701,-1.174118,-0.8649865,-0.51290095,-2.06159,-1.3041694,0.28596625,-1.2637256,-2.2090182,-0.38832095,-0.5103886,-1.298635,-1.2266673,-1.3010153,-0.9918837,-0.63979816,-2.188487,-1.4310666,0.15906903,-1.3906229
GGACT,-0.09208852,0.24196737,0.15069747,0.005939452,0.36394665,0.476387,-1.0590096,0.42239892,0.08194634,0.775606,0.18909527,-0.14625065,0.013140179,0.34719607,0.25592616,0.11116815,0.46917534,0.5816157,-0.95378083,0.52762765,0.18717504,0.8808347,0.29432398,-0.04102195
COL4A2,-1.4921112,-1.2522576,-0.7304481,-1.1379218,-1.3355188,-1.7060273,-2.1748033,-0.5358097,-1.6886961,-1.7381071,-1.0641441,-1.340508,-1.5907148,-1.3508612,-0.8290517,-1.2365254,-1.4341224,-1.8046309,-2.2734067,-0.63441324,-1.7872998,-1.8367107,-1.1627477,-1.4391116
