,control0,perturbed0
SMPD2,-0.27601188,-0.21799102
MICAL1,-0.406683,-0.41481876
REPS1,-0.24346697,-0.20644906
STX11,-0.2349164,-0.21912168
TEC,-0.1393864,-0.10448448
PRADC1,-0.23540837,-0.119089484
SEMA4F,-0.45701045,-0.3490681
CCT7,-0.2310057,-0.16688934
EGR4,-0.0058991085,-0.0058286358
RAB11FIP5,-0.3624042,-0.3127473
SMYD5,-0.25365436,-0.24667758
DYSF,-0.5713337,-0.54625964
CCDC142,-0.1819137,-0.18218663
EMX1,-0.10400248,-0.11685837
KCNMB4,-0.24823682,-0.1882424
USP15,-0.0027375228,0.051999226
GNS,0.019408558,0.08051841
CPM,0.35915723,0.27994713
MDM2,0.041226145,0.023262177
KLHL36,-0.11333299,-0.104930565
BCO1,0.21222064,0.38222423
MPHOSPH6,-0.12045567,-0.031661414
CHST5,-0.13060582,-0.2696861
KIAA0513,-0.21328652,-0.26071852
DYNC1LI2,-0.13049915,-0.11289684
FBXL8,-0.46715564,-0.3899626
FHOD1,-0.27889484,-0.25455782
CCDC102A,-0.07358216,-0.03161693
SLC9A5,0.027897928,0.052745193
AGT,0.30110395,0.51994824
ZNF670-ZNF695,-0.12946743,-0.076673105
PCNX2,0.14635329,0.057878308
KCNK1,-0.40225828,-0.39580476
URB2,-0.2854224,-0.2653193
EGLN1,-0.04108897,-0.00028979406
CAPN9,-0.07769757,-0.068934605
COG2,-0.12407707,-0.021409668
ABCB10,0.028147668,0.13376132
NTPCR,0.037986908,0.10407804
TAF5L,-0.15846282,-0.09827743
GLUL,0.2883057,0.3838626
STX6,0.13580288,0.04574596
RGS8,-0.003328313,-0.006269664
RNASEL,0.037904847,0.06121974
DHX9,-0.096925564,-0.00020042807
KIAA1614,-0.022598749,0.06691016
CEP350,0.24218798,0.26445195
NPL,0.37543985,0.4463304
PIGC,-0.21620764,-0.08027251
LAMC1,0.17306054,0.13607338
RC3H1,-0.009882681,0.055716403
GPR55,0.006758981,0.01961978
SP110,-0.04890596,0.017404445
MRPL44,-0.1619561,-0.10448211
CHRND,0.010091364,0.030848606
PAX3,-0.008653895,0.05006482
DOCK10,0.09745767,0.18821606
TTLL4,-0.22056964,-0.17600444
USP37,0.058961313,0.04802896
HTR2B,0.14636622,0.25002044
ITM2C,0.014289628,0.113923185
SLC19A3,-0.27010354,-0.30910626
SERPINE2,0.69667995,0.8113441
DNAJB2,-0.59901756,-0.5727811
WNT10A,-0.10549437,-0.067527086
TMBIM1,-0.20901115,-0.11084941
CYP27A1,0.5225752,0.5172595
EIF4E2,-0.30388066,-0.20417961
ARMC9,-0.11973291,-0.09215183
CAB39,-0.029458538,-0.007075032
COX5B,-0.17441076,-0.09803387
REV1,-0.15328501,-0.032938533
TSGA10,0.054912973,0.08899297
MFSD9,-0.08244546,-0.034183312
TMEM127,-0.22570145,-0.15593073
EDAR,-0.15043424,-0.077630386
TGFBRAP1,-0.26541027,-0.20979919
GCC2,0.120800704,0.16634381
MRPS9,-0.054412443,-0.051803127
GPR45,-0.009596358,0.0009812089
C2orf49,0.053630795,0.17013101
ANKRD36,-0.14694487,0.03887336
EPC2,-0.107505724,0.017276049
ARHGEF4,0.04199304,0.08051579
ISCU,-0.044919714,0.066111416
ALDH1L2,0.49724177,0.3617345
STAB2,0.007723916,0.35268685
USP44,0.34610555,0.1787124
SCYL2,0.086234495,0.21841295
CKAP4,0.0136832995,-0.0103070205
PLXNC1,0.21705887,0.10972183
APPL2,-0.055961724,0.041949306
PWP1,-0.16803256,-0.110277325
DRAM1,0.81090415,0.857876
SLC41A2,0.17441486,0.30428338
VILL,-0.20488837,-0.30237123
FLNB,-0.42662314,-0.38752437
NEK3,-0.084455095,0.0004258603
PCDH8,-0.0021957378,-0.0036513829
VPS36,-0.060919866,0.10209437
RNASEH2B,0.034247,0.17267038
CKAP2,0.11656947,0.1539459
TBC1D4,-0.25119713,-0.22079389
THSD1,0.28197232,0.37974584
BORA,-0.04949003,-0.02636615
LRCH1,-0.08988434,0.045214355
SUCLA2,-0.09389526,-0.015881486
RCBTB1,-0.015621533,0.04540715
MED4,-0.0018111017,0.079672076
PHF11,-0.005149531,0.08823905
RPL13AP25,0.0114931725,0.023663698
COG3,0.010352515,0.10947497
LMO7,-0.054458052,0.0035127029
SCEL,0.003164373,0.002566295
ITM2B,0.21262045,0.4502356
SPRY2,-0.281702,-0.19159964
NUDT15,-0.19434507,-0.17367245
EDNRB,1.1087162,1.324934
RCBTB2,0.061883077,0.30129963
LCP1,1.3548421,1.0161765
SETDB2,0.063645534,0.10201047
SCRN1,0.264373,0.20768711
C7orf25,0.05848197,0.06758363
TNS3,-0.014908382,0.002621633
SPDYE1,-0.013657086,0.0024930313
CHST12,-0.2576794,-0.21417762
IGF2BP3,0.29280603,0.1825731
GPNMB,0.68048865,0.41779807
RAPGEF5,0.34873575,0.35713047
RAC1,-0.097802274,0.018147334
KDELR2,0.0196386,0.15048979
IL6,0.7466714,0.99271166
ZDHHC4,-0.013477904,0.053695638
AOAH,0.33778915,0.4832065
BZW2,-0.082330875,-0.09385572
DGKB,-0.039979268,0.13039027
TBRG4,-0.36031905,-0.31134543
DDX56,-0.3894473,-0.30630296
HUS1,-0.19846913,-0.16384101
NACAD,-0.07294293,-0.12464604
DBNL,-0.22728999,-0.22769906
CCM2,-0.36155397,-0.3389988
MYO1G,0.34776765,0.29982257
TTYH3,-0.118122645,-0.16998768
MMD2,0.0,0.0004659717
